fumForcedId,playId,teamId,playerId,fumForcedPosition,fumForcedTurnover,fumForcedNull
6610492,6041137,3900,20020525.0,S,1.0,0
6610493,6041305,750,20100223.0,CB,0.0,0
6610494,6041437,3900,20040093.0,LB,1.0,0
6610495,6041701,3900,20020452.0,LB,0.0,0
6610496,6041815,1540,20050188.0,S,0.0,0
6610497,6041823,1540,20050156.0,CB,0.0,0
6610498,6041891,3900,20060458.0,CB,1.0,0
6610499,6042262,3430,20060189.0,CB,0.0,0
6610500,6042287,3430,20060189.0,CB,0.0,0
6610501,6042367,3900,20030125.0,CB,1.0,0
6610502,6042519,3900,20020452.0,LB,0.0,0
6610503,6042521,3900,20030125.0,CB,1.0,0
6610504,6042528,3900,20070046.0,LB,0.0,0
6610505,6042603,2520,20080100.0,S,1.0,0
6610506,6042656,3800,20090131.0,CB,1.0,0
6610507,6042724,4400,20050042.0,ILB,1.0,0
6610508,6042807,4400,20050016.0,DT,0.0,0
6610509,6042858,4400,20070564.0,OLB,1.0,0
6610510,6042896,4400,20100146.0,DT,0.0,0
6610511,6042980,1200,20030103.0,LB,1.0,0
6610512,6043026,4400,20070095.0,CB,0.0,0
6610513,6043068,1200,20090110.0,LB,0.0,0
6610514,6043170,1400,19960061.0,S,0.0,0
6610515,6043260,2250,20090245.0,S,1.0,0
6610516,6043291,4400,20080027.0,CB,1.0,0
6610517,6043333,4400,20070564.0,OLB,1.0,0
6610518,6043444,2310,20100136.0,S,0.0,0
6610519,6043491,2310,20060020.0,LB,1.0,0
6610520,6043570,3200,20100433.0,LB,1.0,0
6610521,6043773,4400,20020005.0,CB,1.0,0
6610522,6044199,3800,20070033.0,DT,1.0,0
6610523,6044232,4600,20030011.0,CB,1.0,0
6610524,6044261,4600,20030589.0,DE,1.0,0
6610525,6044390,4600,20080543.0,LB,0.0,0
6610526,6044391,4600,20070161.0,LB,0.0,0
6610527,6044438,200,20070008.0,DE,1.0,0
6610528,6044801,4600,20100236.0,DE,1.0,0
6610529,6044926,4600,20080419.0,CB,1.0,0
6610530,6044977,2310,20070695.0,RB,0.0,0
6610531,6044980,2310,20050015.0,LB,1.0,0
6610532,6045085,4600,20020238.0,DE,1.0,0
6610533,6045220,4600,20090004.0,LB,1.0,0
6610534,6045246,3410,20090100.0,TE,1.0,0
6610535,6045365,4600,20050045.0,LB,1.0,0
6610536,6045420,4600,20080543.0,LB,1.0,0
6610537,6045429,4400,20070760.0,FS,1.0,0
6610538,6045439,4600,20100133.0,SS,1.0,0
6610539,6045575,4600,20080121.0,DE,0.0,0
6610540,6045776,2510,20050050.0,CB,1.0,0
6610541,6045851,4600,20020238.0,DE,0.0,0
6610542,6046069,4500,20010004.0,DT,0.0,0
6610543,6046129,4500,20010021.0,CB,0.0,0
6610544,6046325,4500,20060022.0,LB,1.0,0
6610545,6046575,3300,20040012.0,LB,,0
6610546,6046624,3300,20060043.0,S,0.0,0
6610547,6046677,4500,20010021.0,CB,0.0,0
6610548,6046804,4500,20090244.0,DT,0.0,0
6610549,6046855,3700,20090230.0,LB,1.0,0
6610550,6046899,4500,20060022.0,LB,1.0,0
6610551,6046917,3700,20060009.0,LB,1.0,0
6610552,6046943,3700,20100013.0,DE,1.0,0
6610553,6046964,4500,20100049.0,S,0.0,0
6610554,6047013,4400,20070564.0,OLB,0.0,0
6610555,6047078,4500,20100091.0,LB,0.0,0
6610556,6047128,4500,20090219.0,S,1.0,0
6610557,6047131,4400,20100712.0,LB,1.0,0
6610558,6047204,4500,20040042.0,LB,1.0,0
6610559,6047341,4500,20070011.0,LB,0.0,0
6610560,6047393,2510,20000517.0,DE,0.0,0
6610561,6047504,4900,20080175.0,LB,1.0,0
6610562,6047647,2510,20050066.0,S,1.0,0
6610563,6047700,3800,20090131.0,CB,0.0,0
6610564,6047733,2510,20100254.0,LB,0.0,0
6610565,6047754,2510,20070239.0,DE,1.0,0
6610566,6047776,2510,20080214.0,LB,1.0,0
6610567,6047808,2510,20080214.0,LB,1.0,0
6610568,6048035,2510,20060113.0,DE,0.0,0
6610569,6048252,2510,20070611.0,S,1.0,0
6610570,6048275,2510,20080002.0,DE,0.0,0
6610571,6048471,2310,20080626.0,DE,0.0,0
6610572,6048529,3000,20100034.0,CB,1.0,0
6610573,6048578,2510,20100226.0,DE,0.0,0
6610574,6048583,3000,20080501.0,LB,0.0,0
6610575,6048982,2510,20000517.0,DE,1.0,0
6610576,6049022,4500,20100116.0,LB,0.0,0
6610577,6049026,4500,20070011.0,LB,1.0,0
6610578,6049055,2510,20000517.0,DE,0.0,0
6610579,6049116,2510,20000517.0,DE,0.0,0
6610580,6049144,2510,20080002.0,DE,1.0,0
6610581,6049171,2510,20000098.0,LB,1.0,0
6610582,6049201,5110,20060173.0,S,1.0,0
6610583,6049503,4900,20100003.0,DT,1.0,0
6610584,6049708,4900,20100003.0,DT,0.0,0
6610585,6049741,4900,20050036.0,LB,1.0,0
6610586,6049756,4900,20050405.0,LS,0.0,0
6610587,6049796,1050,20100038.0,DB,1.0,0
6610588,6049989,2250,20060480.0,FB,0.0,0
6610589,6050140,4900,20090117.0,DE/DT,1.0,0
6610590,6050267,4900,20100600.0,WR,0.0,0
6610591,6050292,4900,20090496.0,DL,0.0,0
6610592,6050337,3300,20060043.0,S,0.0,0
6610593,6050350,4900,20070068.0,LB,0.0,0
6610594,6050399,3300,20060043.0,S,1.0,0
6610595,6050405,4900,20100210.0,S,0.0,0
6610596,6050426,3300,20070220.0,LB,0.0,0
6610597,6050505,3900,19970008.0,LB,1.0,0
6610598,6050608,4600,20050045.0,LB,0.0,0
6610599,6050636,4600,20100014.0,FS,0.0,0
6610600,6050752,4900,20020229.0,DE,1.0,0
6610601,6050757,2510,20050476.0,S,0.0,0
6610602,6050812,2510,20080002.0,DE,0.0,0
6610603,6051095,1400,20030228.0,LB,1.0,0
6610604,6051230,2100,20080054.0,DT,0.0,0
6610605,6051345,2100,20070019.0,S,0.0,0
6610606,6051367,2100,20040027.0,DE,0.0,0
6610607,6051452,2200,20020011.0,DE,1.0,0
6610608,6051653,2100,20070164.0,LB,0.0,0
6610609,6051906,2100,20090094.0,CB,0.0,0
6610610,6051917,2520,20060013.0,LB,1.0,0
6610611,6051938,2100,20070204.0,DE,1.0,0
6610612,6051977,2100,20040027.0,DE,0.0,0
6610613,6052016,2520,20060038.0,LB,0.0,0
6610614,6052125,3700,20030537.0,S,1.0,0
6610615,6052183,2100,20080054.0,DT,1.0,0
6610616,6052240,2100,20080126.0,WR,1.0,0
6610617,6052255,3900,20100166.0,LB,1.0,0
6610618,6052258,2100,20020073.0,LB,1.0,0
6610619,6052318,3900,20070015.0,LB,1.0,0
6610620,6052328,3900,20020452.0,LB,0.0,0
6610621,6052347,3900,20020452.0,LB,1.0,0
6610622,6052377,3900,20070046.0,LB,1.0,0
6610623,6052384,3900,20020242.0,DE,0.0,0
6610624,6052415,5110,20050645.0,LB,1.0,0
6610625,6052427,2100,20060215.0,CB,0.0,0
6610626,6052620,5110,20060035.0,LB,0.0,0
6610627,6052644,5110,20040008.0,CB,1.0,0
6610628,6052715,325,20090137.0,ILB,1.0,0
6610629,6052759,325,20070207.0,OLB,1.0,0
6610630,6052832,610,20100178.0,LB,0.0,1
6610631,6053007,5110,20040008.0,CB,1.0,0
6610632,6053011,1200,20070237.0,S,0.0,0
6610633,6053096,5110,20070006.0,S,1.0,0
6610634,6053528,5110,20050991.0,LB,0.0,0
6610635,6053559,5110,20090013.0,LB,1.0,0
6610636,6053577,5110,20050645.0,LB,1.0,0
6610637,6053593,5110,19980417.0,LB,1.0,0
6610638,6053647,3000,20080152.0,DT,0.0,0
6610639,6053821,3410,20030056.0,DE,1.0,0
6610640,6053899,3410,20030056.0,DE,1.0,0
6610641,6053910,3410,20080165.0,LB,1.0,0
6610642,6054044,5110,19970484.0,FB,0.0,0
6610643,6054087,5110,20020017.0,CB,0.0,0
6610644,6054154,5110,20040008.0,CB,1.0,0
7610001,7000024,750,20100175.0,DE,0.0,0
7610002,7000294,3800,20100130.0,LB,1.0,0
7610003,7000382,3800,20070666.0,CB,0.0,0
7610004,7000546,3800,20100520.0,CB,1.0,0
7610005,7000653,3800,20080050.0,DE,1.0,0
7610006,7000670,3410,20030056.0,DE,1.0,0
7610007,7000759,3800,20110184.0,DT,1.0,0
7610008,7001016,3800,20080050.0,DE,0.0,0
7610009,7001204,4600,20100014.0,FS,1.0,0
7610010,7001242,3800,20110103.0,LB,0.0,0
7610011,7001359,4500,20010004.0,DT,0.0,0
7610012,7001395,4500,20110007.0,LB,1.0,0
7610013,7001584,2510,20100447.0,S,0.0,0
7610014,7001660,2510,20080002.0,DE,0.0,0
7610015,7001681,325,20090057.0,DE,1.0,0
7610016,7001829,325,20110946.0,DE,1.0,0
7610017,7001885,200,20070109.0,LB,0.0,0
7610018,7001989,200,20090055.0,S,0.0,0
7610019,7002022,200,20060758.0,CB,1.0,0
7610020,7002219,200,20000013.0,DE,1.0,0
7610021,7002227,200,20000013.0,DE,1.0,0
7610022,7002387,2700,20110235.0,CB,1.0,0
7610023,7002536,3000,20030009.0,DT,0.0,0
7610024,7002715,3300,20080040.0,CB,0.0,0
7610025,7002806,3300,20080413.0,LB,0.0,0
7610026,7002878,200,20070109.0,LB,0.0,0
7610027,7002879,200,20090024.0,DT,1.0,0
7610028,7002888,200,20000013.0,DE,1.0,0
7610029,7003017,200,20000013.0,DE,1.0,0
7610030,7003035,200,20090055.0,S,0.0,0
7610031,7003047,200,20000013.0,DE,0.0,1
7610032,7003113,4900,20100160.0,S,1.0,0
7610033,7003271,2100,20110109.0,LB,1.0,0
7610034,7003296,325,20030109.0,OLB,0.0,0
7610035,7003349,3800,20100130.0,LB,1.0,0
7610036,7003407,3800,20110103.0,LB,0.0,0
7610037,7003609,920,20080046.0,WR,0.0,0
7610038,7003874,2120,20090639.0,DE,1.0,0
7610039,7003877,325,20090088.0,CB/RS,0.0,0
7610040,7003959,325,20110165.0,DE,0.0,0
7610041,7003990,2120,20080669.0,LB,0.0,0
7610042,7003994,325,20080229.0,CB,1.0,0
7610043,7004008,2120,20110042.0,OLB,0.0,0
7610044,7004118,325,20060012.0,DT,0.0,0
7610045,7004192,325,20030010.0,OLB,0.0,0
7610046,7004238,325,20030010.0,OLB,0.0,0
7610047,7004264,325,20030010.0,OLB,0.0,0
7610048,7004267,2200,20060207.0,DB,1.0,0
7610049,7004306,2310,20110070.0,LB,1.0,0
7610050,7004477,3430,20100112.0,RB,0.0,0
7610051,7004487,325,20020024.0,S,1.0,0
7610052,7004543,325,20060012.0,DT,1.0,0
7610053,7004563,325,19960026.0,ILB,0.0,1
7610054,7004591,3430,20090011.0,LB,1.0,0
7610055,7004625,3430,20030018.0,LB,1.0,0
7610056,7004627,325,20080229.0,CB,0.0,0
7610057,7004676,325,20030010.0,OLB,1.0,0
7610058,7004729,325,20060012.0,DT,1.0,0
7610059,7004784,325,19960026.0,ILB,1.0,0
7610060,7004792,325,20030010.0,OLB,1.0,0
7610061,7004926,325,20030010.0,OLB,0.0,0
7610062,7005087,5110,20070179.0,LB,1.0,0
7610063,7005264,610,20030048.0,LB,1.0,0
7610064,7005287,610,20100178.0,LB,0.0,0
7610065,7005366,610,20110169.0,LB,1.0,0
7610066,7005479,2250,20060146.0,S,0.0,0
7610067,7005608,610,20110100.0,DB,1.0,0
7610068,7005658,2700,20070220.0,LB,0.0,0
7610069,7005667,610,20110034.0,CB,1.0,0
7610070,7005732,610,20030048.0,LB,1.0,0
7610071,7005758,610,20030046.0,CB,1.0,0
7610072,7006003,610,20040569.0,WR,0.0,0
7610073,7006087,3430,20050088.0,DT,1.0,0
7610074,7006088,610,20040734.0,DE,0.0,0
7610075,7006093,3430,20060019.0,CB,0.0,0
7610076,7006254,610,20030029.0,LB,1.0,0
7610077,7006435,610,20090042.0,FS,1.0,0
7610078,7006505,2100,20070019.0,S,0.0,0
7610079,7006521,2100,20110109.0,LB,1.0,0
7610080,7006545,610,20090042.0,FS,0.0,0
7610081,7006568,2100,20090062.0,DT,1.0,0
7610082,7006845,750,20080145.0,DT,0.0,0
7610083,7006974,750,20080540.0,LB,1.0,0
7610084,7007059,1800,20100071.0,S,1.0,0
7610085,7007197,2250,20060060.0,RB,,1
7610086,7007245,750,20100202.0,S,0.0,0
7610087,7007255,750,20070083.0,DE,0.0,1
7610088,7007287,3000,20030040.0,LB,1.0,0
7610089,7007291,3000,20100100.0,DE,0.0,0
7610090,7007346,750,20090216.0,CB,1.0,0
7610091,7007355,3000,20040126.0,DE,1.0,0
7610092,7007486,3300,20040018.0,DE,0.0,0
7610093,7007670,3410,20110198.0,S,1.0,0
7610094,7007736,3410,20110785.0,LB,0.0,0
7610095,7007784,750,20040028.0,CB,0.0,0
7610096,7008029,750,20080074.0,LB,1.0,0
7610097,7008047,750,20090069.0,LB,1.0,0
7610098,7008101,2100,20020073.0,LB,1.0,0
7610099,7008278,750,20070564.0,DE,1.0,0
7610100,7008330,750,20070083.0,DE,1.0,0
7610101,7008384,5110,20060173.0,S,0.0,0
7610102,7008459,810,20030035.0,CB,1.0,0
7610103,7008641,810,20060679.0,WR,1.0,1
7610104,7008733,610,20100585.0,DT,0.0,0
7610105,7008913,1050,20110137.0,DB,0.0,0
7610106,7009066,810,20020002.0,DE,1.0,0
7610107,7009077,810,20060062.0,CB,1.0,0
7610108,7009150,1540,20080092.0,DE,0.0,0
7610109,7009269,810,20030608.0,DL,0.0,0
7610110,7009371,810,20030068.0,LB,1.0,0
7610111,7009476,810,20080120.0,S,0.0,0
7610112,7009541,2310,20110070.0,LB,0.0,0
7610113,7009583,3000,20080501.0,LB,0.0,0
7610114,7009658,3000,20040126.0,DE,1.0,0
7610115,7009735,810,20030068.0,LB,0.0,0
7610116,7009827,810,20030035.0,CB,1.0,0
7610117,7009883,4600,20100133.0,SS,1.0,0
7610118,7009904,810,20020002.0,DE,1.0,0
7610119,7010171,3800,20010064.0,SS,1.0,0
7610120,7010192,3800,20080050.0,DE,1.0,0
7610121,7010335,325,20030010.0,OLB,1.0,0
7610122,7010631,750,20060088.0,LB,1.0,0
7610123,7010764,1050,20110037.0,DL,1.0,0
7610124,7010892,920,20060142.0,LB,0.0,0
7610125,7010904,920,20090038.0,LB,1.0,0
7610126,7010940,2120,20090046.0,OLB,1.0,0
7610127,7010979,920,20100120.0,DT,1.0,0
7610128,7010984,920,20090038.0,LB,1.0,0
7610129,7011053,920,20090070.0,DE,1.0,0
7610130,7011099,920,20110731.0,LB,0.0,0
7610131,7011125,920,20090582.0,LB,1.0,0
7610132,7011128,2200,20110812.0,DT,0.0,0
7610133,7011196,920,20010021.0,CB,1.0,0
7610134,7011338,920,20070021.0,S,1.0,0
7610135,7011581,920,20060123.0,DT,0.0,0
7610136,7011623,920,20090038.0,LB,1.0,0
7610137,7011635,920,20090582.0,LB,0.0,0
7610138,7011758,1050,20110037.0,DL,1.0,0
7610139,7011900,1050,20060034.0,LB,0.0,0
7610140,7011909,1050,20020059.0,DB,0.0,0
7610141,7011955,920,20030084.0,S,0.0,0
7610142,7012013,1050,20110037.0,DL,1.0,0
7610143,7012097,1540,20100507.0,DT,0.0,0
7610144,7012120,1540,20110792.0,S,1.0,0
7610145,7012142,1540,20100687.0,CB,1.0,0
7610146,7012289,1050,20110837.0,LB,1.0,0
7610147,7012315,1050,20100723.0,DL,0.0,0
7610148,7012349,1050,20100608.0,DL,0.0,0
7610149,7012484,1050,20110037.0,DL,0.0,0
7610150,7012544,1050,20060532.0,DL,1.0,0
7610151,7012800,3900,20020242.0,DE,0.0,0
7610152,7012804,1050,20060071.0,LB,1.0,0
7610153,7012819,1050,20040420.0,DB,1.0,0
7610154,7012831,3900,20070015.0,LB,0.0,0
7610155,7012892,1050,20100038.0,DB,1.0,0
7610156,7013102,1050,20060071.0,LB,1.0,0
7610157,7013138,2510,20090662.0,LB,1.0,0
7610158,7013417,610,20090042.0,FS,0.0,0
7610159,7013446,1200,20050157.0,S,1.0,0
7610160,7014050,3410,20100015.0,DE,1.0,0
7610161,7014332,1200,20050157.0,S,0.0,0
7610162,7014404,4400,20110061.0,LB,1.0,0
7610163,7014428,4400,20110018.0,DE,1.0,0
7610164,7014526,4600,20110154.0,CB,1.0,0
7610165,7014658,1200,20050743.0,S,1.0,0
7610166,7014702,2510,20030537.0,S,1.0,0
7610167,7014753,1200,20050011.0,DE,0.0,0
7610168,7014804,5110,20070006.0,SS,1.0,0
7610169,7014858,5110,20110016.0,LB,0.0,0
7610170,7014880,5110,20060196.0,DL,0.0,0
7610171,7014907,5110,20080242.0,LB,0.0,1
7610172,7014935,1200,20070026.0,DE,1.0,0
7610173,7015187,810,20020002.0,DE,0.0,0
7610174,7015224,810,20080120.0,S,1.0,0
7610175,7015267,1400,20080407.0,WLB,1.0,0
7610176,7015324,920,20070021.0,S,1.0,0
7610177,7015388,920,20090070.0,DE,1.0,0
7610178,7015465,1540,20080092.0,DE,0.0,0
7610179,7015537,1540,20080092.0,DE,1.0,0
7610180,7015603,1540,20090037.0,CB,1.0,0
7610181,7015672,2310,20100136.0,S,1.0,0
7610182,7015842,3200,20090040.0,DL,1.0,0
7610183,7015852,3200,20060159.0,DE,1.0,0
7610184,7015990,3430,20030018.0,LB,1.0,0
7610185,7016039,1400,20040017.0,WLB,0.0,0
7610186,7016061,1400,20080407.0,WLB,1.0,0
7610187,7016127,1400,20110002.0,SLB,1.0,0
7610188,7016159,2520,20080052.0,LB,1.0,0
7610189,7016244,1400,20060529.0,DE,0.0,0
7610190,7016257,2520,20050135.0,S,0.0,0
7610191,7016258,2520,20030245.0,CB,0.0,0
7610192,7016306,3900,20080194.0,S,0.0,0
7610193,7016433,3900,20080194.0,S,1.0,0
7610194,7016452,1400,20060126.0,DE,0.0,0
7610195,7016597,1400,20090018.0,DE,1.0,0
7610196,7016669,4600,20110173.0,CB,0.0,0
7610197,7016732,4600,20110242.0,LB,0.0,0
7610198,7016826,200,20110091.0,LB,1.0,0
7610199,7016993,750,20080540.0,LB,1.0,0
7610200,7017306,1540,20050687.0,LB,1.0,0
7610201,7017384,920,20090249.0,DT,0.0,0
7610202,7017533,1540,20070053.0,CB,0.0,1
7610203,7017562,1540,20080092.0,DE,0.0,0
7610204,7017728,1540,20010034.0,DE,1.0,0
7610205,7017737,1540,20070053.0,CB,1.0,0
7610206,7017768,2310,20080203.0,LB,0.0,0
7610207,7017780,1540,20080092.0,DE,1.0,0
7610208,7017808,1540,20050181.0,S,0.0,0
7610209,7017865,1540,20010034.0,DE,0.0,0
7610210,7017950,1540,20090076.0,LB,1.0,0
7610211,7017966,1540,20080092.0,DE,0.0,0
7610212,7018297,1540,20010034.0,DE,1.0,0
7610213,7018455,4500,20110007.0,LB,0.0,0
7610214,7018567,3800,20070586.0,FB,1.0,0
7610215,7018598,3800,20100130.0,LB,0.0,0
7610216,7018676,810,20030035.0,CB,0.0,0
7610217,7018693,1800,20090026.0,LB,0.0,0
7610218,7018730,1800,20060158.0,S,0.0,0
7610219,7018908,1800,20070192.0,LB,1.0,0
7610220,7018965,1540,20090115.0,DT,1.0,0
7610221,7018996,1800,20070192.0,LB,1.0,0
7610222,7019032,1800,20080167.0,LB,1.0,0
7610223,7019185,1800,20110777.0,LB,1.0,0
7610224,7019201,1800,20080060.0,CB,0.0,0
7610225,7019228,2310,20080140.0,CB,1.0,0
7610226,7019256,1800,20110773.0,CB,1.0,0
7610227,7019332,1800,20090026.0,LB,0.0,0
7610228,7019449,3000,20060048.0,CB,0.0,0
7610229,7019498,1800,20050051.0,S,1.0,0
7610230,7019581,1800,20100592.0,CB,0.0,0
7610231,7019756,3410,20030056.0,DE,1.0,0
7610232,7019799,3410,20080031.0,S,1.0,0
7610233,7019954,1800,20090468.0,LB,1.0,0
7610234,7020147,1800,20100071.0,S,0.0,0
7610235,7020349,200,20090210.0,DT,1.0,0
7610236,7020426,2120,20090046.0,OLB,1.0,1
7610237,7020504,750,20080540.0,LB,1.0,0
7610238,7020818,2120,20060033.0,ILB,1.0,0
7610239,7020968,2120,20040135.0,DE,1.0,0
7610240,7021071,2200,20090539.0,DB,1.0,0
7610241,7021086,2120,20060001.0,OLB,0.0,0
7610242,7021157,2250,20070136.0,LB,1.0,0
7610243,7021239,2250,20060146.0,S,1.0,0
7610244,7021275,2120,20040135.0,DE,1.0,0
7610245,7021369,2120,20110042.0,OLB,1.0,0
7610246,7021394,2120,20110042.0,OLB,0.0,0
7610247,7021475,2120,20080669.0,OLB,1.0,0
7610248,7021597,2120,20110716.0,OLB,0.0,0
7610249,7021790,3900,20110095.0,CB,0.0,0
7610250,7021819,2120,20090046.0,OLB,1.0,1
7610251,7021989,2100,20040133.0,DE,1.0,0
7610252,7022086,2120,20060151.0,ILB,1.0,0
7610253,7022099,200,20080037.0,LB,1.0,0
7610254,7022281,750,20080067.0,S,0.0,0
7610255,7022357,2200,20090539.0,DB,1.0,0
7610256,7022438,2200,20020011.0,DE,0.0,0
7610257,7022492,2200,20100063.0,LB,0.0,0
7610258,7022499,2200,20080093.0,LB,1.0,0
7610259,7022533,2200,20100240.0,LB,0.0,0
7610260,7022560,1050,20110037.0,DL,1.0,0
7610261,7022680,1800,20110777.0,LB,1.0,0
7610262,7022756,2120,20090015.0,NT,1.0,0
7610263,7022767,2200,20030138.0,TE,1.0,0
7610264,7022860,2200,20060207.0,DB,0.0,0
7610265,7022881,2120,20090015.0,NT,0.0,0
7610266,7023054,2250,20060191.0,DL,1.0,0
7610267,7023165,2200,20090539.0,DB,0.0,0
7610268,7023279,2200,20030138.0,TE,1.0,0
7610269,7023301,2200,20020011.0,DE,1.0,0
7610270,7023372,3900,20020452.0,LB,1.0,0
7610271,7023469,2100,20110039.0,LB,1.0,0
7610272,7023523,2200,20100063.0,LB,1.0,0
7610273,7023623,2200,20100063.0,LB,0.0,0
7610274,7023636,2200,20100167.0,LB,0.0,1
7610275,7023657,2200,20100094.0,DB,0.0,0
7610276,7023833,200,20090090.0,CB,0.0,0
7610277,7023877,325,20060054.0,S,0.0,0
7610278,7023888,2250,20040039.0,LB,1.0,0
7610279,7023894,325,20060423.0,NT,1.0,0
7610280,7023914,2250,20060191.0,DL,0.0,0
7610281,7023953,325,20060054.0,S,0.0,0
7610282,7024042,2250,20060189.0,CB,0.0,0
7610283,7024188,920,20040136.0,S,1.0,0
7610284,7024196,2250,20070034.0,LB,1.0,0
7610285,7024253,2120,20100144.0,CB,0.0,0
7610286,7024304,2250,20090486.0,LB,0.0,0
7610287,7024406,2200,20030138.0,TE,1.0,0
7610288,7024471,2250,20060191.0,DL,0.0,0
7610289,7024486,2250,20060191.0,DL,1.0,0
7610290,7024838,2510,20100447.0,S,0.0,0
7610291,7025019,2250,20060480.0,FB,1.0,0
7610292,7025022,4900,20110020.0,DE,0.0,0
7610293,7025047,2250,20100010.0,DT,0.0,0
7610294,7025054,2250,20060480.0,FB,1.0,0
7610295,7025072,2250,20040039.0,LB,1.0,0
7610296,7025108,2250,20090486.0,LB,1.0,0
7610297,7025149,2250,20060189.0,CB,0.0,0
7610298,7025205,2250,20060189.0,CB,0.0,0
7610299,7025219,2100,20090203.0,CB,0.0,0
7610300,7025326,610,20110169.0,LB,1.0,0
7610301,7025386,610,20040498.0,S,1.0,0
7610302,7025523,1400,20040017.0,WLB,0.0,0
7610303,7025669,2310,20060020.0,LB,0.0,0
7610304,7025890,2700,20040035.0,DT,0.0,0
7610305,7026309,2310,20060020.0,LB,1.0,0
7610306,7026460,4400,20110018.0,DE,1.0,0
7610307,7026505,2310,20020057.0,S,1.0,0
7610308,7026508,4400,20040042.0,OLB,1.0,0
7610309,7026608,2310,20060020.0,LB,0.0,0
7610310,7026742,2510,20110014.0,DE,0.0,0
7610311,7026811,4900,20070068.0,LB,1.0,0
7610312,7026873,4900,20100217.0,LB,0.0,0
7610313,7027048,2700,19970073.0,LB,0.0,0
7610314,7027227,750,20110874.0,DE,1.0,0
7610315,7027449,2700,20060185.0,S,1.0,0
7610316,7027463,2700,20080066.0,DE,0.0,0
7610317,7027564,1400,20040017.0,WLB,1.0,0
7610318,7027680,2120,20100020.0,CB,1.0,0
7610319,7028300,3700,20030120.0,CB,1.0,0
7610320,7028310,2700,20060185.0,S,1.0,0
7610321,7028311,3700,20040027.0,DE,1.0,0
7610322,7028437,5110,20110016.0,LB,0.0,0
7610323,7028487,5110,20110016.0,LB,1.0,0
7610324,7028585,3000,20070102.0,DE,1.0,0
7610325,7028593,3000,20060048.0,CB,0.0,0
7610326,7028657,3800,20000137.0,LB,1.0,0
7610327,7028741,3000,20030040.0,LB,1.0,0
7610328,7028763,3000,20030040.0,LB,1.0,0
7610329,7028772,3000,20080501.0,LB,0.0,0
7610330,7028857,3000,20070102.0,DE,0.0,0
7610331,7029073,1400,19960061.0,S,1.0,0
7610332,7029086,3000,20060048.0,CB,1.0,0
7610333,7029137,3000,20040126.0,DE,1.0,0
7610334,7029307,3000,20040126.0,DE,0.0,0
7610335,7029335,1540,20080092.0,DE,0.0,0
7610336,7029619,3000,20020229.0,DE,0.0,0
7610337,7029664,3000,20050432.0,DE,1.0,0
7610338,7029732,3000,20090231.0,S,1.0,0
7610339,7029940,2520,20090424.0,DT,0.0,0
7610340,7030113,4900,20110084.0,LB,0.0,0
7610341,7030176,3000,20060048.0,CB,1.0,1
7610342,7030346,325,20110518.0,WR,1.0,0
7610343,7030394,3200,20090232.0,WR,0.0,0
7610344,7030490,610,20040498.0,S,0.0,0
7610345,7030519,610,20100585.0,DT,0.0,0
7610346,7030605,1200,20090208.0,TE,1.0,0
7610347,7030610,3200,20040021.0,NT,1.0,0
7610348,7030692,1200,20030103.0,LB,1.0,0
7610349,7030759,3200,20060135.0,LB,1.0,0
7610350,7030850,3200,20080598.0,CB,0.0,0
7610351,7030859,1400,20060014.0,DT,1.0,0
7610352,7031013,3200,20080153.0,WR,1.0,0
7610353,7031094,2250,20070145.0,CB,1.0,0
7610354,7031293,2310,20080626.0,DE,1.0,0
7610355,7031439,3200,20100433.0,LB,0.0,0
7610356,7031540,3200,20060135.0,LB,0.0,0
7610357,7031606,3200,20060135.0,LB,1.0,0
7610358,7031627,3200,20080400.0,LB,0.0,0
7610359,7031688,3410,20110198.0,S,0.0,0
7610360,7031697,3410,20090555.0,DT,0.0,0
7610361,7031734,3410,20100491.0,DB,1.0,0
7610362,7031866,3410,20050160.0,LB,1.0,0
7610363,7031886,3410,20110198.0,S,1.0,0
7610364,7031976,3200,20110897.0,CB,1.0,1
7610365,7032061,3200,20080010.0,LB,0.0,0
7610366,7032076,3200,20100062.0,LB,0.0,0
7610367,7032155,3430,20050666.0,S,0.0,1
7610368,7032417,3200,20080010.0,LB,1.0,0
7610369,7032448,3200,20060159.0,DE,1.0,0
7610370,7032587,3300,20030251.0,LB,1.0,0
7610371,7032767,3300,20110739.0,S,1.0,0
7610372,7032788,3300,20110739.0,S,0.0,0
7610373,7032881,3300,20070054.0,DE,1.0,0
7610374,7032937,3300,20060043.0,S,0.0,0
7610375,7032944,810,20030035.0,CB,1.0,0
7610376,7033136,1540,20060116.0,LB,1.0,0
7610377,7033177,1540,20100213.0,DE,1.0,0
7610378,7033494,3300,20060606.0,DT,1.0,0
7610379,7033672,3300,20110739.0,S,0.0,0
7610380,7033737,3300,20080040.0,CB,1.0,0
7610381,7033743,3300,20080413.0,LB,0.0,0
7610382,7033744,3300,20040018.0,DE,0.0,0
7610383,7033809,3300,20060043.0,S,0.0,0
7610384,7033854,3300,20080413.0,LB,0.0,0
7610385,7033894,4500,20110007.0,LB,0.0,0
7610386,7033983,3300,20060043.0,S,0.0,0
7610387,7034092,3300,20100522.0,S,0.0,0
7610388,7034149,2100,20040559.0,LB,1.0,0
7610389,7034185,3300,20100680.0,DE,0.0,0
