passDefId,playId,teamId,playerId,passDefPosition,passDefNull
10520881,10015557,1400,20110002,LB,0
10520882,10015577,2120,20130717,DB,0
10520883,10015598,2120,20130057,SS,0
10520884,10015612,1400,20140031,CB,0
10520885,10015640,1400,20090114,S,0
10520886,10015647,1400,20110052,DT,0
10520887,10015651,1400,20120478,LB,0
10520888,10015657,2120,20140564,ILB,0
10520889,10015685,1400,20140536,CB,0
10520890,10015694,2120,20110516,CB,0
10520891,10015710,2200,20090025,CB,0
10520892,10015721,2200,20090131,CB,0
10520893,10015725,1400,20110460,CB,0
10520894,10015728,1400,20080020,CB,0
10520895,10015730,2200,20090131,CB,0
10520896,10015774,1400,20140031,CB,1
10520897,10015790,1400,20100038,S,0
10520898,10015802,2200,20090131,CB,0
10520899,10015813,1400,20110460,CB,0
10520900,10015822,2200,20090041,CB,0
10520901,10015827,1400,20080020,CB,0
10520902,10015840,1400,20140031,CB,0
10520903,10015849,1400,20120142,LB,0
10520904,10015853,1400,20090411,CB,0
10520905,10015854,1400,20110045,S,0
10520906,10015862,1400,20080020,CB,0
10520907,10015873,1400,20140031,CB,0
10520908,10015876,1400,20140031,CB,0
10520909,10015906,2200,20090025,CB,0
10520910,10015963,1400,20140031,CB,0
10520911,10015969,2200,20090025,CB,0
10520912,10015975,2200,20090131,CB,0
10520913,10015985,1400,20100038,S,0
10520914,10016000,1400,20110045,S,0
10520915,10016014,2200,20090041,CB,0
10520916,10016017,1400,20110460,CB,0
10520917,10016018,1400,20080020,CB,0
10520918,10016019,1400,20100038,S,0
10520919,10016021,2200,20090025,CB,0
10520920,10016023,2200,20090025,CB,0
10520921,10016042,2200,20090025,CB,0
10520922,10016084,1400,20110460,CB,0
10520923,10016085,1400,20080020,CB,1
10520924,10016118,1400,20120142,LB,0
10520925,10016122,2310,20130252,CB,0
10520926,10016142,1400,20090072,DT,0
10520927,10016172,2310,20130252,CB,0
10520928,10016203,1400,20080020,CB,1
10520929,10016214,1400,20090072,DT,0
10520930,10016316,1400,20140031,CB,0
10520931,10016319,1400,20110460,CB,0
10520932,10016320,1400,20100038,S,0
10520933,10016321,1400,20120137,DE,1
10520934,10016360,1400,20100038,S,0
10520935,10016385,1400,20140996,LB,0
10520936,10016440,1400,20090114,S,0
10520937,10016444,1400,20120137,DE,0
10520938,10016448,2520,20130012,CB,0
10520939,10016476,1400,20120137,DE,0
10520940,10016491,2520,20130821,CB,0
10520941,10016496,1400,20110460,CB,0
10520942,10016511,2520,20130012,CB,0
10520943,10016514,2520,20110773,S,0
10520944,10016518,2520,20130012,CB,0
10520945,10016533,1400,20140996,LB,0
10520946,10016534,1400,20130090,CB,0
10520947,10016540,1400,20140031,CB,0
10520948,10016541,1400,20130090,CB,0
10520949,10016553,1400,20140242,LB,0
10520950,10016554,1400,20140031,CB,0
10520951,10016556,1400,20120187,S,0
10520952,10016602,4400,20110089,CB,0
10520953,10016606,1400,20110108,S,1
10520954,10016608,1400,20080020,CB,0
10520955,10016637,1400,20110460,CB,0
10520956,10016648,1400,20080020,CB,0
10520957,10016661,1400,20120142,LB,0
10520958,10016668,1400,20120142,LB,1
10520959,10016671,1400,20110045,S,0
10520960,10016682,4400,20070037,FS,1
10520961,10016706,1400,20110045,S,0
10520962,10016769,1400,20120188,LB,1
10520963,10016822,4600,20100517,CB,0
10520964,10016825,4600,20100517,CB,0
10520965,10016834,4600,20100517,CB,0
10520966,10016848,4600,20120669,CB,0
10520967,10016868,1400,20140536,CB,0
10520968,10016909,1400,20110460,CB,0
10520969,10016924,1400,20140031,CB,1
10520970,10016965,1400,20080020,CB,0
10520971,10016980,1400,20110108,S,0
10520972,10017002,1400,20120142,LB,0
10520973,10017010,1400,20130028,DT,0
10520974,10017062,610,20130628,DB,0
10520975,10017073,610,20080011,CB,0
10520976,10017080,1540,20030039,CB,0
10520977,10017089,610,20120010,CB,0
10520978,10017100,610,20080009,LB,1
10520979,10017107,610,20140073,LB,1
10520980,10017141,1540,20130036,CB,0
10520981,10017148,610,20100062,LB,0
10520982,10017156,1540,20090506,LB,0
10520983,10017203,1540,20080054,DE,0
10520984,10017266,1540,20100638,DE,0
10520985,10017270,1540,20100477,CB,0
10520986,10017303,1540,20030039,CB,0
10520987,10017318,1540,20130036,CB,0
10520988,10017322,1540,20130036,CB,0
10520989,10017334,810,20140082,DT,0
10520990,10017339,1540,20080054,DE,0
10520991,10017343,1540,20090076,LB,0
10520992,10017349,810,20100213,DE,0
10520993,10017350,810,20140014,CB,0
10520994,10017353,1540,20130036,CB,0
10520995,10017377,1540,20120138,LB,1
10520996,10017381,1540,20070737,S,0
10520997,10017420,1050,20110954,LB,0
10520998,10017430,1540,20140040,LB,0
10520999,10017432,1540,20100477,CB,0
10521000,10017473,1050,20130488,DB,0
10521001,10017479,1540,20120148,CB,0
10521002,10017488,1050,20140071,LB,0
10521003,10017489,1050,20100506,DB,0
10521004,10017512,1540,20141004,DE,0
10521005,10017520,1050,20130068,DB,1
10521006,10017530,1540,20140549,CB,0
10521007,10017534,1050,20130068,DB,1
10521008,10017535,1050,20130481,LB,0
10521009,10017544,1540,20140913,LB,0
10521010,10017546,1540,20140549,CB,0
10521011,10017547,1540,20110739,S,0
10521012,10017554,1800,20060724,CB,0
10521013,10017562,1540,20090667,CB,0
10521014,10017572,1540,20130036,CB,0
10521015,10017580,1800,20140021,S,0
10521016,10017596,1800,20110131,CB,0
10521017,10017609,1800,20090026,LB,0
10521018,10017619,1540,20110739,S,0
10521019,10017658,1540,20090112,S,1
10521020,10017666,1800,20060724,CB,1
10521021,10017685,1540,20090076,LB,0
10521022,10017701,2250,20130033,S,0
10521023,10017723,1540,20130132,DE,0
10521024,10017726,2250,20120038,DE,0
10521025,10017770,1540,20030039,CB,1
10521026,10017775,1540,20110739,S,1
10521027,10017776,1540,20120085,CB,0
10521028,10017784,1540,20100477,CB,0
10521029,10017805,2250,20110195,LB,0
10521030,10017832,1540,20090592,LB,0
10521031,10017848,1540,20130878,DT,0
10521032,10017849,1540,20120196,CB,0
10521033,10017892,2700,20090033,S,0
10521034,10017918,1540,20070737,S,0
10521035,10017919,2700,20060758,CB,0
10521036,10017920,1540,20090506,LB,0
10521037,10017932,1540,20090076,LB,0
10521038,10017943,2700,20060215,CB,0
10521039,10017987,1540,20110510,LB,1
10521040,10017990,1540,20070737,S,0
10521041,10017994,2700,20060758,CB,0
10521042,10017999,1540,20100477,CB,0
10521043,10018012,2700,20130003,DE,0
10521044,10018028,1540,20130036,CB,0
10521045,10018059,3000,20130120,LB,0
10521046,10018077,3000,20120066,CB,0
10521047,10018083,1540,20090112,S,0
10521048,10018089,1540,20130036,CB,0
10521049,10018145,3000,20100100,DE,0
10521050,10018185,1540,20070737,S,1
10521051,10018188,1540,20130036,CB,0
10521052,10018200,3300,20090096,CB,0
10521053,10018223,3300,20130082,DT,0
10521054,10018288,1540,20100002,DT,0
10521055,10018296,3300,20090096,CB,0
10521056,10018301,3300,20130015,S,0
10521057,10018313,3300,20100401,S,0
10521058,10018323,1540,20090112,S,0
10521059,10018327,3300,20100401,S,1
10521060,10018335,1540,20080054,DE,0
10521061,10018337,1540,20120138,LB,0
10521062,10018340,1540,20130036,CB,0
10521063,10018361,3410,20100251,S,1
10521064,10018373,3410,20110019,CB,0
10521065,10018382,1540,20130036,CB,0
10521066,10018388,1540,20130036,CB,1
10521067,10018389,1540,20130036,CB,0
10521068,10018419,1540,20130036,CB,0
10521069,10018428,1540,20090076,LB,0
10521070,10018443,3410,20050008,S,0
10521071,10018444,3410,20110019,CB,0
10521072,10018448,1540,20090112,S,0
10521073,10018451,3410,20080016,CB,0
10521074,10018475,3410,20080016,CB,0
10521075,10018514,4900,20130668,S,0
10521076,10018532,1540,20030039,CB,0
10521077,10018536,1540,20090112,S,0
10521078,10018546,1540,20090112,S,0
10521079,10018550,4900,20130043,CB,0
10521080,10018571,1540,20090112,S,0
10521081,10018582,1540,20100477,CB,0
10521082,10018587,4900,20120058,LB,0
10521083,10018592,1540,20030039,CB,0
10521084,10018656,1540,20130036,CB,0
10521085,10018696,200,20130243,S,0
10521086,10018704,1800,20060724,CB,0
10521087,10018720,1800,20100071,S,0
10521088,10018729,1800,20080152,DT,0
10521089,10018751,1800,20130159,DB,0
10521090,10018773,200,20130435,LB,0
10521091,10018791,200,20130022,CB,0
10521092,10018798,1800,20110131,CB,0
10521093,10018799,1800,20130026,DE,0
10521094,10018804,1800,20110131,CB,0
10521095,10018840,750,20060043,S,1
10521096,10018872,1800,20090026,LB,1
10521097,10018889,1800,20060724,CB,0
10521098,10018905,1800,20130167,DT,0
10521099,10018926,1800,20060005,LB,0
10521100,10018952,1800,20120062,CB,0
10521101,10018963,1800,20110131,CB,0
10521102,10018980,1800,20060572,CB,0
10521103,10019023,1800,20140021,S,0
10521104,10019024,1800,20020002,LB,0
10521105,10019064,1800,20100592,CB,0
10521106,10019073,1800,20100071,S,0
10521107,10019077,1800,20020002,LB,0
10521108,10019130,1800,20130159,DB,0
10521109,10019138,1800,20110131,CB,0
10521110,10019146,1800,20120062,CB,0
10521111,10019159,1800,20110131,CB,0
10521112,10019244,1800,20060724,CB,0
10521113,10019311,1800,20100592,CB,0
10521114,10019347,1800,20060724,CB,0
10521115,10019356,1800,20100071,S,0
10521116,10019360,1540,20100002,DT,0
10521117,10019396,1800,20100056,LB,1
10521118,10019407,1800,20090026,LB,0
10521119,10019431,1800,20120062,CB,0
10521120,10019447,1540,20120138,LB,0
10521121,10019460,1800,20020002,LB,0
10521122,10019461,1800,20120062,CB,0
10521123,10019533,1800,20130505,CB,0
10521124,10019537,2310,20120604,DB,0
10521125,10019541,2310,20110081,CB,0
10521126,10019546,1800,20060572,CB,0
10521127,10019551,2310,20110081,CB,0
10521128,10019565,2310,20120120,LB,0
10521129,10019585,2310,20140609,S,0
10521130,10019586,2310,20110206,CB,0
10521131,10019604,1800,20130505,CB,1
10521132,10019614,1800,20130505,CB,1
10521133,10019668,1800,20060005,LB,0
10521134,10019685,3000,20130025,CB,0
10521135,10019702,1800,20120062,CB,0
10521136,10019714,1800,20140967,DE,0
10521137,10019718,1800,20110772,LB,0
10521138,10019784,3000,20120029,S,0
10521139,10019813,1800,20120062,CB,0
10521140,10019816,1800,20130159,DB,0
10521141,10019817,1800,20060724,CB,0
10521142,10019882,1800,20090026,LB,0
10521143,10019901,3200,20070014,CB,0
10521144,10019908,1800,20130232,LB,0
10521145,10019915,3200,20080598,CB,0
10521146,10019932,3200,20050439,CB,0
10521147,10019944,1800,20020002,LB,0
10521148,10019962,1800,20020002,LB,0
10521149,10019970,1800,20140021,S,0
10521150,10019990,3430,20110562,CB,0
10521151,10020018,1800,20060724,CB,0
10521152,10020041,3430,20120242,S,0
10521153,10020043,3430,20120242,S,0
10521154,10020050,1800,20100071,S,0
10521155,10020061,1800,20060724,CB,0
10521156,10020088,1800,20110131,CB,0
10521157,10020107,1800,20110131,CB,0
10521158,10020120,3430,20070047,LB,1
10521159,10020126,1800,20090026,LB,0
10521160,10020145,1800,20020002,LB,0
10521161,10020146,1800,20020002,LB,0
10521162,10020147,1800,20100592,CB,0
10521163,10020189,1800,20100592,CB,0
10521164,10020192,2520,20050009,CB,0
10521165,10020197,1800,20110131,CB,0
10521166,10020203,2520,20140219,CB,0
10521167,10020209,1800,20100071,S,0
10521168,10020244,1800,20110772,LB,0
10521169,10020245,1800,20110131,CB,0
10521170,10020248,2520,20140005,LB,0
10521171,10020252,1800,20110131,CB,0
10521172,10020254,1800,20130159,DB,0
10521173,10020284,2520,20110773,S,0
10521174,10020289,1800,20140551,LB,0
10521175,10020296,2520,20140235,DE,0
10521176,10020311,1800,20140197,CB,0
10521177,10020321,2520,20120709,CB,0
10521178,10020333,1800,20140554,LB,0
10521179,10020337,1800,20140562,CB,0
10521180,10020384,1800,20130159,DB,0
10521181,10020394,3700,20110620,DE,0
10521182,10020436,3700,20090066,CB,0
10521183,10020440,1800,20090026,LB,0
10521184,10020451,3700,20090066,CB,0
10521185,10020459,1800,20020002,LB,0
10521186,10020484,1800,20060724,CB,0
10521187,10020547,200,20130060,CB,0
10521188,10020555,2120,20100136,S,0
10521189,10020572,2120,20130717,DB,0
10521190,10020591,2120,20130057,SS,0
10521191,10020599,200,20130060,CB,0
10521192,10020641,200,20130243,S,0
10521193,10020643,2120,20110516,CB,0
10521194,10020655,2120,20140216,CB,1
10521195,10020668,2120,20140216,CB,0
10521196,10020674,2120,20140564,ILB,0
10521197,10020682,2120,20120849,SS,0
10521198,10020683,2120,20140216,CB,0
10521199,10020710,325,20100447,S,0
10521200,10020739,325,20040039,ILB,0
10521201,10020751,2120,20060024,CB,0
10521202,10020752,2120,20130057,SS,0
10521203,10020754,325,20110165,OLB,0
10521204,10020760,2120,20120126,DE,0
10521205,10020763,325,20090088,CB,0
10521206,10020767,2120,20100020,CB,0
10521207,10020775,2120,20130717,CB,0
10521208,10020804,2120,20100020,CB,0
10521209,10020840,2120,20130057,SS,0
10521210,10020845,2120,20130717,CB,0
10521211,10020899,2120,20130515,CB,0
10521212,10020916,2120,20110199,NT,0
10521213,10020929,2120,20060024,CB,0
10521214,10020947,610,20080011,CB,0
10521215,10020970,610,20060134,DT,0
10521216,10020973,2120,20110011,DE,0
10521217,10020978,2120,20060024,CB,0
10521218,10020981,610,20110034,S,0
10521219,10021014,2120,20100020,CB,0
10521220,10021023,2120,20090015,ILB,0
10521221,10021059,2120,20130515,CB,0
10521222,10021072,920,20030005,CB,1
10521223,10021083,2120,20110011,DE,0
10521224,10021100,920,20050006,CB,0
10521225,10021112,2120,20130515,CB,0
10521226,10021143,920,20090038,LB,0
10521227,10021161,2120,20060024,CB,0
10521228,10021165,2120,20130515,CB,0
10521229,10021176,920,20120167,S,0
10521230,10021178,920,20030005,CB,0
10521231,10021193,2120,20130515,CB,0
10521232,10021197,2120,20130505,CB,0
10521233,10021209,920,20070018,CB,0
10521234,10021225,920,20070021,S,0
10521235,10021235,920,20070021,S,0
10521236,10021242,2200,20090025,CB,0
10521237,10021249,2120,20130057,SS,0
10521238,10021259,2200,20080478,ILB,0
10521239,10021266,2120,20110011,DE,0
10521240,10021277,2120,20130717,DB,0
10521241,10021298,2200,20100646,CB,0
10521242,10021304,2120,20120126,DE,0
10521243,10021313,2120,20110011,DE,0
10521244,10021348,2120,20130717,DB,0
10521245,10021379,2120,20130734,ILB,0
10521246,10021383,2120,20090015,ILB,1
10521247,10021386,2120,20130717,DB,1
10521248,10021388,2120,20010029,NT,0
10521249,10021397,2200,20090244,DT,0
10521250,10021404,2120,20110011,DE,0
10521251,10021440,2250,20130064,CB,0
10521252,10021449,2250,20130064,CB,0
10521253,10021474,2120,20060024,CB,0
10521254,10021483,2120,20060024,CB,1
10521255,10021484,2120,20060024,CB,0
10521256,10021485,2120,20120126,DE,0
10521257,10021486,2120,20120126,DE,1
10521258,10021487,2120,20110042,OLB,0
10521259,10021491,2120,20120849,SS,0
10521260,10021497,2250,20130064,CB,0
10521261,10021502,2250,20120038,DE,0
10521262,10021507,2120,20130717,CB,0
10521263,10021566,2120,20110042,OLB,0
10521264,10021593,2120,20060024,CB,1
10521265,10021610,2120,20130717,DB,0
10521266,10021643,2120,20130505,CB,0
10521267,10021671,3700,20090066,CB,0
10521268,10021680,2120,20140216,CB,0
10521269,10021682,2120,20130129,ILB,0
10521270,10021684,2120,20140216,CB,0
10521271,10021693,3700,20090046,LB,0
10521272,10021710,2120,20130505,CB,0
10521273,10021716,3700,20060033,LB,0
10521274,10021746,3700,20090014,S,0
10521275,10021747,3700,20090046,LB,0
10521276,10021756,4500,20110477,NT,0
10521277,10021769,4500,20100034,CB,0
10521278,10021774,2120,20090165,S,0
10521279,10021786,4500,20140129,CB,0
10521280,10021829,4500,20130714,LB,0
10521281,10021830,4500,20100034,CB,0
10521282,10021850,4500,20140077,LB,0
10521283,10021855,4500,20130515,CB,0
10521284,10021865,2120,20140216,CB,0
10521285,10021886,4500,20140150,LB,0
10521286,10021927,2120,20060024,CB,0
10521287,10021985,2120,20100136,S,0
10521288,10022006,2120,20130505,CB,0
10521289,10022029,2100,20040498,S,0
10521290,10022036,2100,20140151,LB,0
10521291,10022059,2120,20130717,CB,0
10521292,10022069,2120,20130057,SS,1
10521293,10022106,5110,20060092,DE,0
10521294,10022181,5110,20020525,S,0
10521295,10022197,2120,20130717,DB,0
10521296,10022220,2120,20110011,DE,0
10521297,10022236,325,20090088,CB,0
10521298,10022249,325,20060012,DT,0
10521299,10022253,2200,20100429,S,0
10521300,10022259,325,20100447,S,0
10521301,10022270,2200,20130024,OLB,0
10521302,10022287,325,20060012,DT,0
10521303,10022309,2200,20090025,CB,0
10521304,10022328,325,20140079,S,0
10521305,10022330,325,20090088,CB,0
10521306,10022341,325,20110027,CB,0
10521307,10022343,325,20140017,LB,0
10521308,10022347,2200,20090025,CB,0
10521309,10022366,2200,20090041,CB,1
10521310,10022394,920,20100054,DE,0
10521311,10022410,920,20050006,CB,0
10521312,10022414,2200,20080478,ILB,0
10521313,10022433,920,20070018,CB,0
10521314,10022458,2200,20090025,CB,0
10521315,10022460,2200,20040420,S,0
10521316,10022468,2200,20090131,CB,0
10521317,10022471,920,20050006,CB,0
10521318,10022475,2200,20140576,NT,0
10521319,10022513,2200,20090025,CB,0
10521320,10022538,2200,20090025,CB,0
10521321,10022542,2200,20100429,S,0
10521322,10022558,2200,20090025,CB,1
10521323,10022568,920,20030005,CB,0
10521324,10022571,920,20090038,LB,0
10521325,10022603,920,20070018,CB,0
10521326,10022611,920,20120017,CB,0
10521327,10022651,2200,20090131,CB,0
10521328,10022652,2200,20080167,OLB,0
10521329,10022662,2200,20090025,CB,0
10521330,10022672,2200,20090131,CB,0
10521331,10022674,2200,20030066,DE,0
10521332,10022716,2200,20030066,DE,0
10521333,10022717,2200,20090131,CB,0
10521334,10022727,2200,20040420,S,0
10521335,10022731,2200,20060034,ILB,0
10521336,10022735,2120,20100020,CB,0
10521337,10022750,2200,20090025,CB,0
10521338,10022759,2120,20100136,S,0
10521339,10022766,2200,20080478,ILB,0
10521340,10022774,2120,20130717,CB,1
10521341,10022793,2120,20110011,DE,0
10521342,10022820,2120,20060042,FS,0
10521343,10022833,2120,20110189,ILB,0
10521344,10022865,2120,20100136,S,0
10521345,10022866,2120,20110189,ILB,0
10521346,10022868,2200,20090041,CB,1
10521347,10022896,2200,20100429,S,0
10521348,10022897,2200,20090025,CB,0
10521349,10022908,2200,20090025,CB,0
10521350,10022918,2200,20090244,DT,0
10521351,10022950,2200,20130139,DT,0
10521352,10022965,2200,20040420,S,0
10521353,10022979,2250,20110195,LB,0
10521354,10023009,2200,20090025,CB,0
10521355,10023088,2200,20040420,S,0
10521356,10023109,3200,20070014,CB,0
10521357,10023130,2200,20040420,S,0
10521358,10023170,3200,20080598,CB,0
10521359,10023190,2200,20100429,S,1
10521360,10023197,3200,20070014,CB,0
10521361,10023204,3200,20130083,CB,0
10521362,10023207,3200,20120025,LB,0
10521363,10023210,3200,20130083,CB,0
10521364,10023222,2200,20070006,S,0
10521365,10023228,2200,20090131,CB,0
10521366,10023243,2200,20090025,CB,0
10521367,10023265,3300,20130015,S,0
10521368,10023279,3300,20090096,CB,0
10521369,10023288,2200,20060034,ILB,0
10521370,10023324,2200,20090131,CB,0
10521371,10023327,2200,20130552,CB,0
10521372,10023342,2200,20100646,CB,0
10521373,10023345,3300,20140887,CB,0
10521374,10023347,3300,20140659,CB,0
10521375,10023404,2200,20090131,CB,0
10521376,10023426,2200,20090041,CB,1
10521377,10023445,3410,20070221,CB,1
10521378,10023449,3410,20050008,S,0
10521379,10023462,3410,20110418,LB,0
10521380,10023470,3410,20120239,DT,0
10521381,10023471,3410,20080142,DB,1
10521382,10023472,3410,20130152,S,0
10521383,10023486,2200,20130552,CB,0
10521384,10023494,3410,20140676,LB,0
10521385,10023525,3410,20130746,CB,0
10521386,10023544,2200,20130715,CB,0
10521387,10023596,3410,20140815,S,1
10521388,10023633,2200,20090041,CB,0
10521389,10023644,3700,20120046,LB,0
10521390,10023657,3700,20090066,CB,0
10521391,10023658,3700,20060033,LB,0
10521392,10023690,2200,20090131,CB,0
10521393,10023693,2200,20090041,CB,0
10521394,10023695,2200,20040420,S,0
10521395,10023699,3700,20090014,S,0
10521396,10023714,3700,20090066,CB,0
10521397,10023720,2200,20090025,CB,0
10521398,10023763,3700,20090014,S,0
10521399,10023789,2100,20120115,CB,0
10521400,10023791,2100,20080407,LB,0
10521401,10023819,2200,20040420,S,0
10521402,10023823,2100,20090115,DL,0
10521403,10023827,2100,20040498,S,0
10521404,10023835,2100,20130070,CB,0
10521405,10023842,2200,20040420,S,0
10521406,10023854,2100,20090203,CB,0
10521407,10023863,2100,20080407,LB,0
10521408,10023934,2200,20140585,CB,0
10521409,10023946,2200,20040420,S,0
10521410,10023960,5110,20020525,S,0
10521411,10023979,2200,20090041,CB,0
10521412,10023983,5110,20120119,LB,0
10521413,10023997,2200,20090025,CB,0
10521414,10024006,5110,20130051,CB,0
10521415,10024013,2200,20090131,CB,1
10521416,10024020,2200,20090025,CB,0
10521417,10024040,2200,20030066,DE,0
10521418,10024062,2200,20080478,ILB,0
10521419,10024081,2200,20040420,S,0
10521420,10024089,2200,20100646,CB,0
10521421,10024115,2200,20060034,ILB,0
10521422,10024136,2250,20100010,DE,0
10521423,10024180,200,20070055,CB,0
10521424,10024187,200,20100249,CB,0
10521425,10024190,2250,20130210,CB,0
10521426,10024259,2250,20140855,DT,0
10521427,10024280,200,20140147,CB,0
10521428,10024281,200,20120658,S,0
10521429,10024304,2250,20090062,DT,0
10521430,10024306,1050,20120463,DB,0
10521431,10024335,2250,20090062,DT,0
10521432,10024363,1050,20120463,DB,0
10521433,10024374,2250,20120564,DE,0
10521434,10024385,1050,20110137,DB,0
10521435,10024395,2250,20120038,DE,0
10521436,10024397,2250,20140144,LB,0
10521437,10024414,1050,20140971,DL,0
10521438,10024418,1050,20110137,DB,0
10521439,10024432,1050,20140008,DB,0
10521440,10024450,2250,20140144,LB,0
10521441,10024496,2250,20130210,CB,0
10521442,10024502,1200,20080143,CB,0
10521443,10024510,2250,20130210,CB,0
10521444,10024538,2250,20130064,CB,0
10521445,10024544,1200,20130080,S,0
10521446,10024577,2250,20130064,CB,0
10521447,10024580,1200,20080143,CB,1
10521448,10024607,1200,20110040,LB,0
10521449,10024622,1200,20090606,S,1
10521450,10024636,2120,20120126,DE,0
10521451,10024637,2120,20120126,DE,1
10521452,10024642,2120,20110042,OLB,0
10521453,10024663,2250,20140144,LB,0
10521454,10024708,2120,20110011,DE,0
10521455,10024713,2250,20110195,LB,0
10521456,10024719,2120,20010029,NT,0
10521457,10024748,2120,20130057,SS,0
10521458,10024758,2120,20090015,ILB,1
10521459,10024790,2120,20110189,ILB,0
10521460,10024791,2120,20060024,CB,0
10521461,10024792,2120,20100136,S,0
10521462,10024807,2250,20120181,S,0
10521463,10024901,2200,20090131,CB,0
10521464,10024903,2200,20040420,S,0
10521465,10024922,2200,20090025,CB,0
10521466,10024950,2200,20140824,DT,0
10521467,10024951,2200,20090131,CB,0
10521468,10025001,2700,20090033,S,0
10521469,10025031,2250,20130556,DT,0
10521470,10025037,2250,20030589,DE,0
10521471,10025049,2700,20060758,CB,0
10521472,10025098,2250,20140144,LB,0
10521473,10025166,3410,20130081,DE,0
10521474,10025187,2250,20140114,CB,0
10521475,10025201,3410,20050008,S,0
10521476,10025229,3410,20130081,DE,0
10521477,10025248,2250,20030589,DE,0
10521478,10025356,3900,20110128,CB,0
10521479,10025361,2250,20070034,LB,0
10521480,10025375,2250,20130210,CB,0
10521481,10025383,3900,20110128,CB,0
10521482,10025388,3900,20110128,CB,0
10521483,10025433,3900,20090188,CB,0
10521484,10025438,3900,20070170,CB,0
10521485,10025450,3900,20070170,CB,0
10521486,10025477,4900,20120589,CB,0
10521487,10025488,4900,20110020,DE,0
10521488,10025492,2250,20120181,S,0
10521489,10025508,2250,20120230,LB,0
10521490,10025522,4900,20110051,DE,0
10521491,10025536,2250,20090032,DT,0
10521492,10025577,2250,20120176,CB,0
10521493,10025587,2250,20110184,DT,0
10521494,10025611,2250,20110184,DT,0
10521495,10025612,2250,20120080,CB,0
10521496,10025613,2250,20140591,DT,0
10521497,10025640,2250,20140114,CB,0
10521498,10025644,2100,20090115,DL,0
10521499,10025662,2250,20130064,CB,0
10521500,10025673,2250,20130169,S,0
10521501,10025687,2100,20100016,LB/DE,0
10521502,10025722,2100,20090203,CB,0
10521503,10025750,2250,20130033,S,0
10521504,10025808,2310,20120120,LB,0
10521505,10025812,2310,20090061,CB,0
10521506,10025815,2310,20140087,CB,0
10521507,10025824,920,20120017,CB,0
10521508,10025844,2310,20140087,CB,0
10521509,10025861,2310,20110206,CB,0
10521510,10025863,2310,20130846,S,0
10521511,10025913,2310,20140853,DT,0
10521512,10025936,1400,20110460,CB,0
10521513,10026004,2310,20110070,LB,0
10521514,10026010,2310,20110639,CB,0
10521515,10026027,1400,20090072,DT,0
10521516,10026030,2310,20090090,CB,0
10521517,10026039,2310,20140087,CB,0
10521518,10026047,2310,20110070,LB,0
10521519,10026048,2310,20090061,CB,0
10521520,10026071,1400,20110002,LB,0
10521521,10026115,2310,20110639,CB,0
10521522,10026175,2510,20130030,LB,0
10521523,10026188,2310,20090061,CB,0
10521524,10026194,2510,20090035,LB,0
10521525,10026210,2310,20090735,LB,0
10521526,10026250,3000,20130025,CB,0
10521527,10026269,3000,20120066,CB,1
10521528,10026271,3000,20090216,CB,0
10521529,10026282,3000,20060017,LB,0
10521530,10026289,2310,20110070,LB,0
10521531,10026308,2310,20110639,CB,0
10521532,10026311,2310,20110639,CB,0
10521533,10026350,3000,20120156,CB,0
10521534,10026369,2310,20110081,CB,0
10521535,10026426,3200,20100027,DB,0
10521536,10026465,2310,20130252,CB,0
10521537,10026477,2310,20090061,CB,0
10521538,10026496,2310,20090061,CB,0
10521539,10026510,3200,20120048,DB,0
10521540,10026524,2310,20080497,S,0
10521541,10026531,2310,20080497,S,0
10521542,10026634,3430,20120552,DL,1
10521543,10026640,3430,20140570,CB,0
10521544,10026644,3430,20120077,LB,0
10521545,10026678,3430,20110143,DB,0
10521546,10026692,2310,20110639,CB,0
10521547,10026699,2310,20100244,S,0
10521548,10026724,2310,20120114,DT,0
10521549,10026731,2310,20080497,S,0
10521550,10026733,2310,20110639,CB,0
10521551,10026749,2310,20120080,S,0
10521552,10026777,2520,20140219,CB,0
10521553,10026797,2310,20090090,CB,0
10521554,10026826,2310,20110639,CB,0
10521555,10026856,2310,20120080,S,0
10521556,10026876,2520,20140005,LB,0
10521557,10026894,2310,20110070,LB,0
10521558,10026967,2310,20100244,S,0
10521559,10027000,2310,20090061,CB,1
10521560,10027002,2310,20120080,S,0
10521561,10027021,2310,20110639,CB,0
10521562,10027022,2310,20080497,S,0
10521563,10027048,2310,20090061,CB,1
10521564,10027050,2310,20100244,S,0
10521565,10027054,2310,20110070,LB,0
10521566,10027123,2310,20090061,CB,0
10521567,10027158,4600,20110173,CB,1
10521568,10027179,4600,20110242,LB,0
10521569,10027193,2310,20100005,S,0
10521570,10027195,2310,20080497,S,0
10521571,10027196,2310,20090061,CB,0
10521572,10027236,2310,20070686,DL,0
10521573,10027243,2100,20080558,DE,0
10521574,10027251,2310,20110639,CB,0
10521575,10027260,2100,20100016,LB/DE,0
10521576,10027274,2100,20090203,CB,0
10521577,10027299,2310,20090061,CB,0
10521578,10027302,2100,20090203,CB,0
10521579,10027309,2310,20100005,S,0
10521580,10027329,2100,20130070,CB,1
10521581,10027338,2100,20100016,LB/DE,0
10521582,10027369,2100,20070019,S,0
10521583,10027418,2510,20130030,LB,0
10521584,10027424,3800,20100026,NT,0
10521585,10027431,2510,20120039,CB,0
