sackId,playId,teamId,playerId,sackPosition,sackType,sackYards,sackEnd,sackNull
10500853,10029079,325,20030010,OLB,1.0,-8,in bounds,0
10500854,10029099,325,20060126,OLB,1.0,-11,in bounds,0
10500855,10029145,325,20030010,OLB,0.5,-6,in bounds,0
10500856,10029149,2700,20120072,DE,1.0,-5,in bounds,0
10500857,10029158,325,20140017,LB,1.0,-5,in bounds,0
10500858,10029172,325,20060126,OLB,1.0,-4,in bounds,0
10500859,10029186,325,20060126,OLB,1.0,-7,in bounds,0
10500860,10029203,610,20130635,DT,1.0,-12,in bounds,0
10500861,10029256,610,20060001,DE,1.0,-3,in bounds,0
10500862,10029272,610,20060001,DE,1.0,-10,in bounds,0
10500863,10029326,610,20060001,DE,0.5,-4,in bounds,0
10500864,10029329,610,20060001,DE,1.0,-6,in bounds,0
10500865,10029332,2700,20120072,DE,1.0,-6,in bounds,0
10500866,10029342,2700,20100081,DT,1.0,-4,in bounds,0
10500867,10029377,2700,20120072,DE,1.0,-3,in bounds,0
10500868,10029390,2700,20050454,DE,1.0,-8,in bounds,0
10500869,10029425,2700,20050454,DE,1.0,-8,in bounds,0
10500870,10029505,1200,20110072,DE,1.0,-1,in bounds,0
10500871,10029553,2700,20050454,DE,1.0,-6,in bounds,0
10500872,10029579,2700,20120072,DE,1.0,-9,in bounds,0
10500873,10029607,1800,20100056,LB,1.0,-7,in bounds,0
10500874,10029678,1800,20090218,LB,1.0,-9,in bounds,1
10500875,10029686,2700,20120072,DE,0.5,-1,in bounds,0
10500876,10029702,2310,20120011,DT,1.0,-3,in bounds,0
10500877,10029722,2700,20040071,DT,1.0,-5,in bounds,0
10500878,10029724,2700,20120072,DE,1.0,-3,in bounds,0
10500879,10029737,2700,20130104,LB,1.0,-8,in bounds,0
10500880,10029756,2310,20060020,LB,1.0,-8,in bounds,0
10500881,10029780,2700,20100028,DT,1.0,-1,in bounds,0
10500882,10029813,2700,20040071,DT,0.5,-1,in bounds,0
10500883,10029827,2310,20110070,LB,1.0,0,in bounds,0
10500884,10029832,2310,20120011,DT,0.5,-3,in bounds,0
10500885,10029878,2700,20140622,DT,0.5,-8,in bounds,0
10500886,10029936,2700,20140626,DT,1.0,-7,in bounds,0
10500887,10029942,2510,20140763,DT,1.0,-8,in bounds,0
10500888,10029948,2700,20130104,LB,1.0,-8,in bounds,0
10500889,10029995,2700,20140809,LB,1.0,-8,in bounds,0
10500890,10030032,2700,20140809,LB,1.0,-3,in bounds,0
10500891,10030102,2700,20050454,DE,1.0,-5,in bounds,0
10500892,10030143,2700,20130003,DE,1.0,-7,in bounds,0
10500893,10030169,2700,20040071,DT,1.0,-5,in bounds,0
10500894,10030203,3000,20060606,DT,1.0,-13,in bounds,0
10500895,10030212,2700,20050454,DE,1.0,-4,in bounds,0
10500896,10030326,2700,20050454,DE,1.0,-3,in bounds,0
10500897,10030353,2700,20140809,LB,1.0,-9,in bounds,0
10500898,10030362,2700,20120072,DE,1.0,-7,in bounds,0
10500899,10030365,3200,20080010,LB,1.0,-9,in bounds,0
10500900,10030391,2700,20050454,DE,1.0,-4,in bounds,0
10500901,10030415,3430,20070047,LB,0.5,-8,in bounds,0
10500902,10030422,2700,20040071,DT,1.0,-6,in bounds,0
10500903,10030487,3430,20130013,DL,1.0,-5,in bounds,0
10500904,10030554,3430,20110030,DL,0.5,-8,in bounds,0
10500905,10030557,3430,20120077,LB,1.0,-7,in bounds,0
10500906,10030568,3430,20120016,LB,1.0,-7,in bounds,0
10500907,10030570,3430,20120016,LB,1.0,-6,in bounds,0
10500908,10030575,3430,20070047,LB,1.0,-10,in bounds,0
10500909,10030583,2700,20040071,DT,1.0,-3,in bounds,0
10500910,10030667,4400,20100079,ILB,1.0,-4,in bounds,1
10500911,10030689,2700,20100081,DT,1.0,-8,in bounds,0
10500912,10030698,2700,20120072,DE,1.0,0,in bounds,0
10500913,10030705,2700,20050454,DE,1.0,-9,in bounds,0
10500914,10030814,3000,20140009,LB,1.0,-12,in bounds,0
10500915,10030879,3800,20140408,DT,1.0,-8,in bounds,0
10500916,10031058,3000,20140009,LB,1.0,-10,in bounds,0
10500917,10031085,3000,20130023,DT,1.0,-5,in bounds,0
10500918,10031139,3000,20120029,S,1.0,-1,in bounds,0
10500919,10031157,750,20070083,DE,1.0,-8,in bounds,0
10500920,10031199,750,20120009,LB,1.0,-7,in bounds,0
10500921,10031209,3000,20100100,DE,1.0,-10,in bounds,0
10500922,10031214,750,20120009,LB,1.0,-5,in bounds,0
10500923,10031220,3000,20100100,DE,1.0,-8,in bounds,0
10500924,10031290,3000,20100046,DT,0.5,-4,in bounds,0
10500925,10031311,810,20050224,DT,1.0,-8,in bounds,0
10500926,10031343,810,20140475,LB,1.0,-3,in bounds,0
10500927,10031346,3000,20100109,DE,1.0,-3,in bounds,0
10500928,10031370,810,20130233,DE,1.0,-8,in bounds,0
10500929,10031419,1540,20100002,DT,1.0,-1,in bounds,0
10500930,10031428,1540,20130005,DE,1.0,-6,in bounds,0
10500931,10031440,1540,20090076,LB,0.5,-10,in bounds,0
10500932,10031454,3000,20090150,LB,1.0,-10,in bounds,0
10500933,10031462,1540,20080054,DE,0.5,-5,in bounds,0
10500934,10031491,3000,20100100,DE,1.0,-4,in bounds,0
10500935,10031493,3000,20060606,DT,1.0,-8,in bounds,0
10500936,10031495,1540,20050191,DT,0.5,-7,in bounds,0
10500937,10031511,3000,20070102,DE,0.5,-8,in bounds,0
10500938,10031546,1540,20100638,DE,1.0,-7,in bounds,0
10500939,10031548,1540,20130005,DE,1.0,-7,in bounds,0
10500940,10031553,1540,20100002,DT,1.0,-2,in bounds,0
10500941,10031647,1800,20120132,DT,1.0,-7,in bounds,0
10500942,10031657,3000,20070102,DE,1.0,-2,in bounds,0
10500943,10031679,1800,20130159,DB,1.0,-7,in bounds,0
10500944,10031760,3200,20120021,DE,1.0,-3,in bounds,0
10500945,10031828,3200,20120025,LB,1.0,-8,in bounds,0
10500946,10031847,3200,20120021,DE,1.0,-4,in bounds,0
10500947,10031850,3000,20060606,DT,1.0,-7,in bounds,0
10500948,10031866,3200,20080598,CB,1.0,0,in bounds,0
10500949,10031879,3200,20060135,DE,1.0,-10,in bounds,0
10500950,10031883,3200,20120025,LB,1.0,-14,in bounds,0
10500951,10031892,3000,20070102,DE,1.0,0,in bounds,0
10500952,10031894,3000,20120029,S,1.0,-12,in bounds,0
10500953,10031898,3430,20130013,DL,1.0,-8,in bounds,0
10500954,10031962,3000,20100100,DE,1.0,0,in bounds,0
10500955,10031980,3430,20120242,S,1.0,-9,in bounds,1
10500956,10032011,3430,20130013,DL,1.0,-3,in bounds,0
10500957,10032030,3430,20130013,DL,1.0,-1,in bounds,0
10500958,10032067,2520,20080077,DT,1.0,-5,in bounds,0
10500959,10032090,2520,20140235,DE,1.0,-12,in bounds,0
10500960,10032095,3000,20060606,DT,0.5,-3,in bounds,0
10500961,10032103,2520,20130066,LB,1.0,-4,in bounds,0
10500962,10032119,2520,20100041,DT,0.5,-7,in bounds,1
10500963,10032129,3000,20100109,DE,1.0,0,in bounds,0
10500964,10032162,2520,20110859,DT,0.5,-7,in bounds,0
10500965,10032187,2520,20100461,LB,1.0,-8,in bounds,0
10500966,10032199,2520,20120614,LB,1.0,-5,in bounds,0
10500967,10032239,3000,20140009,LB,1.0,-8,in bounds,0
10500968,10032249,5110,20140047,LB,1.0,-9,in bounds,0
10500969,10032267,5110,20060092,DE,1.0,-7,in bounds,0
10500970,10032310,3000,20100100,DE,1.0,0,in bounds,0
10500971,10032311,3000,20060017,LB,1.0,-10,in bounds,0
10500972,10032322,3000,20070102,DE,1.0,-4,in bounds,0
10500973,10032382,3000,20130023,DT,1.0,-4,in bounds,1
10500974,10032387,3000,20130023,DT,0.5,-4,in bounds,0
10500975,10032445,325,20140048,DT,1.0,-6,in bounds,0
10500976,10032446,325,20110165,OLB,0.5,-4,in bounds,0
10500977,10032531,3200,20130052,LB,1.0,-24,in bounds,1
10500978,10032628,3200,20130052,LB,1.0,-6,in bounds,0
10500979,10032634,610,20130635,DT,1.0,-7,in bounds,0
10500980,10032654,610,20090182,DE,1.0,-3,in bounds,0
10500981,10032659,3200,20110039,LB,1.0,-6,in bounds,0
10500982,10032664,610,20060001,DE,1.0,-1,in bounds,0
10500983,10032665,610,20100031,DE,1.0,-3,in bounds,1
10500984,10032703,610,20060022,DE,0.5,-15,in bounds,0
10500985,10032731,3200,20060135,DE,1.0,-4,in bounds,0
10500986,10032736,3200,20120021,DE,1.0,-6,in bounds,0
10500987,10032745,3200,20120021,DE,1.0,-9,in bounds,0
10500988,10032847,3200,20140198,DL,1.0,-3,in bounds,1
10500989,10032963,3200,20110039,LB,1.0,-9,in bounds,0
10500990,10032969,3200,20140198,DL,0.5,-5,in bounds,0
10500991,10032991,3200,20140029,DL,1.0,-4,in bounds,0
10500992,10033040,810,20100044,DE,1.0,-11,in bounds,0
10500993,10033094,920,20040117,DE,1.0,-7,in bounds,0
10500994,10033198,3200,20130198,DT,1.0,-8,in bounds,0
10500995,10033272,1400,20050011,DE,1.0,-1,in bounds,0
10500996,10033316,3200,20110039,LB,1.0,-9,in bounds,0
10500997,10033449,3200,20110039,LB,1.0,-11,in bounds,0
10500998,10033455,3200,20060135,DE,1.0,-9,in bounds,0
10500999,10033491,3200,20060135,DE,1.0,-8,in bounds,1
10501000,10033732,2200,20030066,DE,1.0,-6,in bounds,0
10501001,10033924,3200,20110490,DT,1.0,-2,in bounds,0
10501002,10033931,3200,20120021,DE,1.0,-16,in bounds,0
10501003,10033957,3200,20060135,DE,1.0,-9,in bounds,0
10501004,10033960,3200,20120025,LB,0.5,-11,in bounds,0
10501005,10033995,3200,20120021,DE,1.0,-5,in bounds,1
10501006,10034014,3200,20120025,LB,1.0,-1,in bounds,0
10501007,10034030,3430,20070047,LB,1.0,-1,in bounds,0
10501008,10034085,3200,20130743,DT,1.0,-5,in bounds,0
10501009,10034094,3200,20120021,DE,1.0,-15,in bounds,0
10501010,10034226,2520,20050074,DE,1.0,-5,in bounds,0
10501011,10034292,2520,20100230,DL,1.0,-8,in bounds,0
10501012,10034348,3200,20060135,DE,1.0,-6,in bounds,0
10501013,10034442,3700,20100013,LB,1.0,-8,in bounds,0
10501014,10034467,3700,20140861,DE,1.0,-11,in bounds,0
10501015,10034531,200,20050059,DT,1.0,-7,in bounds,0
10501016,10034549,200,20140037,DE,1.0,-7,in bounds,0
10501017,10034553,200,20080113,S,1.0,-18,in bounds,0
10501018,10034595,200,20100083,DT,1.0,-7,in bounds,0
10501019,10034654,200,20080154,DE,1.0,-3,in bounds,0
10501020,10034806,325,20130129,OLB,1.0,-7,in bounds,0
10501021,10034855,325,20140017,LB,1.0,-6,in bounds,0
10501022,10034857,325,20060126,OLB,1.0,-3,in bounds,0
10501023,10034882,3300,20100680,OLB,1.0,-9,in bounds,0
10501024,10034921,325,20030010,OLB,1.0,-6,in bounds,0
10501025,10034922,325,20060126,OLB,1.0,-6,in bounds,0
10501026,10035092,750,20130044,DT,1.0,-2,in bounds,0
10501027,10035116,750,20110567,DE,1.0,-15,in bounds,0
10501028,10035242,3300,20060140,OLB,1.0,-1,in bounds,0
10501029,10035327,3300,20110024,DE,1.0,-10,in bounds,0
10501030,10035338,1800,20020002,LB,1.0,-4,in bounds,0
10501031,10035385,1800,20090026,LB,1.0,-5,in bounds,0
10501032,10035428,3300,20110024,DE,1.0,-5,in bounds,0
10501033,10035441,3300,20140660,OLB,1.0,-4,in bounds,0
10501034,10035465,3300,20140660,OLB,1.0,-5,in bounds,0
10501035,10035524,3300,20100680,OLB,1.0,-8,in bounds,0
10501036,10035545,3000,20140009,LB,1.0,-5,in bounds,0
10501037,10035585,3000,20090216,CB,0.5,-9,in bounds,1
10501038,10035599,3300,20110024,DE,1.0,-7,in bounds,0
10501039,10035700,3300,20120680,DE,1.0,-2,in bounds,0
10501040,10035721,3300,20110024,DE,1.0,-9,in bounds,0
10501041,10035756,3300,20060140,OLB,1.0,-6,in bounds,0
10501042,10035801,3300,20090538,ILB,1.0,-7,in bounds,0
10501043,10035806,4500,20130157,DT,1.0,-5,in bounds,0
10501044,10035807,4500,20060772,LB,1.0,0,in bounds,0
10501045,10035959,3300,20100680,OLB,1.0,-1,in bounds,0
10501046,10036023,3300,20110024,DE,1.0,-1,in bounds,1
10501047,10036049,3300,20100680,OLB,1.0,-7,in bounds,0
10501048,10036071,3300,20130015,S,1.0,-11,in bounds,0
10501049,10036088,3300,20110024,DE,1.0,0,in bounds,0
10501050,10036113,2100,20110039,LB,1.0,-3,in bounds,0
10501051,10036165,3300,20140660,OLB,1.0,-2,in bounds,0
10501052,10036185,3410,20100015,DE,1.0,-7,in bounds,0
10501053,10036202,3410,20090018,DE,1.0,-7,in bounds,0
10501054,10036219,3800,20080050,DE,1.0,-9,in bounds,1
10501055,10036222,3800,20090095,S,1.0,-9,in bounds,0
10501056,10036257,3410,20130049,DT,1.0,-8,in bounds,0
10501057,10036270,3410,20060032,DE,0.5,-3,in bounds,0
10501058,10036290,3410,20090018,DE,0.5,-8,in bounds,1
10501059,10036341,3800,20080050,DE,1.0,-8,in bounds,0
10501060,10036366,200,20090003,DE,1.0,-3,in bounds,1
10501061,10036411,200,20030056,DE,1.0,-7,in bounds,0
10501062,10036499,3410,20130049,DT,1.0,-9,in bounds,0
10501063,10036582,3410,20130081,DE,1.0,-9,in bounds,0
10501064,10036586,1200,20100226,DE,1.0,-1,in bounds,0
10501065,10036588,1200,20060191,DE,1.0,-9,in bounds,0
10501066,10036594,3410,20060032,DE,1.0,0,in bounds,0
10501067,10036686,2120,20110011,DE,1.0,-8,in bounds,0
10501068,10036748,3410,20080660,LB,0.5,-6,in bounds,0
10501069,10036758,3410,20070221,CB,1.0,-1,in bounds,0
10501070,10036946,2200,20140166,DE,1.0,-8,in bounds,0
10501071,10036949,3410,20090018,DE,1.0,-9,in bounds,0
10501072,10036982,2200,20140166,DE,1.0,0,in bounds,0
10501073,10037005,2200,20140576,NT,1.0,-2,in bounds,0
10501074,10037122,3410,20050031,DT,1.0,-4,in bounds,0
10501075,10037139,3200,20120090,DE,1.0,-3,in bounds,0
10501076,10037182,3200,20140198,DL,1.0,-8,in bounds,0
10501077,10037189,3410,20030608,DE,1.0,-9,in bounds,0
10501078,10037209,3410,20030608,DE,1.0,-6,in bounds,0
10501079,10037290,3410,20110785,LB,1.0,-2,in bounds,0
10501080,10037308,3410,20100015,DE,1.0,-9,in bounds,0
10501081,10037387,3410,20120239,DT,1.0,-7,in bounds,0
10501082,10037399,3410,20100015,DE,1.0,-12,in bounds,0
10501083,10037437,3900,20130017,LB,1.0,-8,in bounds,0
10501084,10037454,3410,20120239,DT,1.0,-5,in bounds,0
10501085,10037565,3410,20140678,DE,1.0,0,in bounds,0
10501086,10037597,3410,20090018,DE,1.0,-8,in bounds,0
10501087,10037647,4500,20140150,LB,1.0,-8,in bounds,1
10501088,10037658,4500,20070097,DT,1.0,-6,in bounds,0
10501089,10037659,4500,20140150,LB,1.0,-9,in bounds,0
10501090,10037773,3410,20030700,DT,1.0,-8,in bounds,0
10501091,10037813,3410,20130049,DT,0.5,-4,in bounds,0
10501092,10037828,3410,20140174,LB,0.5,-3,in bounds,0
10501093,10037831,5110,20110016,LB,1.0,-12,in bounds,0
10501094,10037840,3410,20100015,DE,1.0,-9,in bounds,0
10501095,10037881,3410,20130049,DT,1.0,-12,in bounds,0
10501096,10037882,3410,20100015,DE,1.0,-7,in bounds,0
10501097,10037891,3410,20130049,DT,1.0,-4,in bounds,0
10501098,10037907,3430,20030018,LB,0.5,-6,in bounds,0
10501099,10037955,610,20060134,DT,1.0,0,in bounds,0
10501100,10037985,3430,20130013,DL,0.5,-8,in bounds,0
10501101,10037994,3430,20120016,LB,1.0,-6,in bounds,0
10501102,10037999,610,20060134,DT,1.0,-10,in bounds,0
10501103,10038015,3430,20100029,CB,1.0,-5,in bounds,0
10501104,10038023,610,20110847,DT,1.0,-4,in bounds,0
10501105,10038037,610,20090182,DE,1.0,-7,in bounds,0
10501106,10038104,810,20140051,DT,1.0,-13,in bounds,0
10501107,10038158,3430,20070047,LB,1.0,-10,in bounds,0
10501108,10038159,810,20110053,DT,1.0,-1,in bounds,0
10501109,10038178,3430,20110030,DL,1.0,-8,in bounds,0
10501110,10038191,3430,20130013,DL,1.0,-6,in bounds,0
10501111,10038227,3430,20110030,DL,0.5,-4,in bounds,0
10501112,10038235,810,20100213,DE,1.0,-2,in bounds,0
10501113,10038263,3430,20110030,DL,1.0,-9,in bounds,0
10501114,10038286,3430,20080499,DL,1.0,-7,in bounds,0
10501115,10038313,1400,20050011,DE,1.0,-4,in bounds,0
10501116,10038350,1400,20110002,LB,1.0,-6,in bounds,0
10501117,10038351,1400,20140031,CB,1.0,-3,in bounds,0
10501118,10038413,1400,20110002,LB,1.0,-4,in bounds,0
10501119,10038462,3430,20130013,DL,1.0,-9,in bounds,0
10501120,10038472,3430,20110030,DL,1.0,-8,in bounds,0
10501121,10038477,1540,20110013,DT,1.0,-2,in bounds,0
10501122,10038483,3430,20140018,S,0.5,-3,in bounds,0
10501123,10038506,3430,20060146,S,0.5,-1,in bounds,0
10501124,10038553,1540,20070737,S,1.0,-3,in bounds,0
10501125,10038609,3430,20070047,LB,1.0,-8,in bounds,0
10501126,10038656,2200,20120237,OLB,1.0,-8,in bounds,0
10501127,10038678,3430,20130550,NT,1.0,-7,in bounds,0
10501128,10038689,2200,20130552,CB,1.0,-4,in bounds,0
10501129,10038742,3430,20140210,LB,1.0,-5,in bounds,0
10501130,10038773,3430,20110094,DT,1.0,-8,in bounds,0
10501131,10038813,3430,20070047,LB,1.0,-10,in bounds,0
10501132,10038849,2700,20050454,DE,1.0,-8,in bounds,0
10501133,10038876,2700,20100040,LB,1.0,-8,in bounds,0
10501134,10038903,3430,20030018,LB,0.5,-13,in bounds,0
10501135,10038924,3430,20110030,DL,0.5,-8,in bounds,0
10501136,10038926,3430,20120242,S,0.5,-8,in bounds,0
10501137,10038970,3430,20130013,DL,0.5,-7,in bounds,0
10501138,10039027,3200,20110490,DT,1.0,-9,in bounds,0
10501139,10039036,3200,20120025,LB,1.0,-10,in bounds,0
10501140,10039060,3410,20060032,DE,1.0,-4,in bounds,1
10501141,10039072,3430,20040027,LB,1.0,-8,in bounds,0
10501142,10039117,3430,20110030,DL,1.0,-14,in bounds,0
10501143,10039143,3410,20130081,DE,1.0,-1,in bounds,0
10501144,10039171,3410,20130081,DE,1.0,-10,in bounds,0
10501145,10039225,3410,20140823,DE,1.0,-8,in bounds,0
10501146,10039322,3430,20060146,S,1.0,-11,in bounds,0
10501147,10039331,2520,20130066,LB,1.0,-12,in bounds,0
10501148,10039351,2520,20080100,S,1.0,-19,in bounds,0
10501149,10039368,3430,20040027,LB,1.0,-7,in bounds,0
10501150,10039398,3900,20020242,DE,1.0,0,in bounds,0
10501151,10039408,3430,20110054,S,1.0,-10,in bounds,0
10501152,10039414,3900,20100052,LB,0.5,-1,in bounds,0
10501153,10039447,3900,20110031,DE,1.0,0,in bounds,0
10501154,10039486,3430,20080499,DL,1.0,-7,in bounds,0
10501155,10039497,3900,20100052,LB,1.0,-6,in bounds,0
10501156,10039584,2520,20070066,S,1.0,-11,in bounds,0
10501157,10039588,3800,20020128,LB,1.0,-9,in bounds,0
10501158,10039763,610,20060134,DT,0.5,-7,in bounds,0
10501159,10039789,2520,20140005,LB,1.0,-10,in bounds,0
10501160,10039855,2520,20050074,DE,1.0,-11,in bounds,0
10501161,10039996,1400,20110002,LB,1.0,-7,in bounds,1
10501162,10040133,2520,20070577,LB,1.0,-11,in bounds,0
10501163,10040162,1540,20130878,DT,1.0,-4,in bounds,0
10501164,10040169,2520,20140005,LB,1.0,-1,in bounds,0
10501165,10040484,2520,19980004,S,1.0,-10,in bounds,0
10501166,10040533,2310,20110070,LB,1.0,-2,in bounds,0
10501167,10040555,2520,20130066,LB,1.0,-7,in bounds,0
10501168,10040598,2700,20120608,DE,1.0,-3,in bounds,0
10501169,10040721,2700,20120608,DE,1.0,-8,in bounds,0
10501170,10040752,2520,20100230,DL,1.0,-6,in bounds,0
10501171,10040884,4400,20140050,OLB,1.0,-10,in bounds,1
10501172,10040925,2520,20080100,S,1.0,-6,in bounds,0
10501173,10040946,4600,20110242,LB,1.0,-7,in bounds,0
10501174,10041005,4600,20130087,DT,1.0,-12,in bounds,0
10501175,10041029,2520,20110773,S,1.0,0,in bounds,0
10501176,10041083,2520,20130832,DE,1.0,-2,in bounds,0
10501177,10041130,2520,20040135,DL,1.0,-3,in bounds,0
10501178,10041206,2520,20040135,DL,1.0,-4,in bounds,0
10501179,10041210,4500,20090582,LB,1.0,-9,in bounds,0
10501180,10041212,2520,20140005,LB,1.0,-5,in bounds,0
10501181,10041222,2520,20140005,LB,1.0,-9,in bounds,0
10501182,10041268,3700,20090046,LB,1.0,-6,in bounds,0
10501183,10041286,3700,20050146,LB,1.0,-14,in bounds,0
10501184,10041294,3700,20120046,LB,1.0,-10,in bounds,0
10501185,10041300,750,20050014,LB,1.0,-4,in bounds,0
10501186,10041319,3700,20090046,LB,1.0,-7,in bounds,0
10501187,10041320,3700,20090046,LB,1.0,-6,in bounds,0
10501188,10041339,3700,20100013,LB,0.5,-16,in bounds,0
10501189,10041344,3700,20120012,DE,1.0,-9,in bounds,0
10501190,10041364,3700,20120059,DE,1.0,-13,in bounds,0
10501191,10041402,3700,20100013,LB,1.0,-10,in bounds,0
10501192,10041442,1200,20060191,DE,1.0,-7,in bounds,0
10501193,10041452,3700,20120012,DE,1.0,-8,in bounds,1
10501194,10041474,3700,20090046,LB,1.0,-4,in bounds,0
10501195,10041503,3700,20110620,DE,1.0,-8,in bounds,0
10501196,10041520,3700,20120059,DE,1.0,-4,in bounds,0
10501197,10041545,1200,20120081,DE,1.0,-11,in bounds,0
10501198,10041569,1200,20120081,DE,1.0,-4,in bounds,0
10501199,10041570,1200,20060191,DE,1.0,-11,in bounds,0
10501200,10041592,2250,20030589,DE,1.0,-13,in bounds,0
10501201,10041593,3700,20120046,LB,1.0,-1,in bounds,0
10501202,10041603,2250,20120038,DE,1.0,-4,in bounds,0
10501203,10041618,3700,20100037,S,1.0,-9,in bounds,0
10501204,10041635,2250,20120564,DE,1.0,-7,in bounds,0
10501205,10041662,2250,20090062,DT,1.0,-6,in bounds,0
10501206,10041668,2250,20120038,DE,1.0,-17,in bounds,0
10501207,10041772,3700,20050146,LB,1.0,-14,in bounds,0
10501208,10041793,3700,20090046,LB,1.0,-10,in bounds,0
10501209,10041838,3700,20120059,DE,1.0,-11,in bounds,0
10501210,10041882,3700,20050146,LB,1.0,-11,in bounds,0
10501211,10041937,3700,20090046,LB,1.0,-2,in bounds,0
10501212,10041985,3700,20090046,LB,1.0,-11,in bounds,0
10501213,10042002,3700,20050146,LB,1.0,-9,in bounds,0
10501214,10042006,3700,20120059,DE,1.0,-2,in bounds,0
10501215,10042008,3700,20090046,LB,1.0,-4,in bounds,0
10501216,10042053,3700,20120059,DE,1.0,-2,in bounds,0
10501217,10042056,3410,20130081,DE,1.0,-3,in bounds,0
10501218,10042109,3700,20090046,LB,1.0,-4,in bounds,0
10501219,10042135,3700,20100013,LB,1.0,-9,in bounds,0
10501220,10042138,3700,20100013,LB,1.0,-1,in bounds,1
10501221,10042139,3700,20110538,DE,1.0,-2,in bounds,0
10501222,10042278,3700,20110716,LB,1.0,-2,in bounds,0
10501223,10042284,3700,20130874,LB,1.0,-8,in bounds,0
10501224,10042408,3700,20100013,LB,1.0,-7,in bounds,0
10501225,10042415,3700,20120059,DE,1.0,-4,in bounds,0
10501226,10042424,3900,20100052,LB,1.0,-11,in bounds,1
10501227,10042482,3900,20140709,DE,1.0,-9,in bounds,0
10501228,10042508,3700,20090046,LB,1.0,-4,in bounds,0
10501229,10042574,3700,20120059,DE,1.0,-7,in bounds,0
10501230,10042628,4600,20090496,DE,1.0,-5,in bounds,0
10501231,10042649,4600,20130087,DT,1.0,-4,in bounds,0
10501232,10042650,4600,20130552,CB,1.0,-5,in bounds,0
10501233,10042668,3700,20090046,LB,1.0,-8,in bounds,0
10501234,10042701,2100,20110077,DL,1.0,-7,in bounds,0
10501235,10042729,3700,20120059,DE,1.0,-12,in bounds,1
10501236,10042769,3700,20120012,DE,1.0,-6,in bounds,0
10501237,10042782,3700,20050146,LB,1.0,-7,in bounds,0
10501238,10042783,3700,20120059,DE,1.0,-7,in bounds,1
10501239,10042784,3700,20050146,LB,1.0,-10,in bounds,0
10501240,10042811,3700,20090046,LB,1.0,-15,in bounds,0
10501241,10042816,2100,20100016,LB/DE,1.0,-2,in bounds,0
10501242,10042826,3700,20050146,LB,1.0,0,in bounds,1
10501243,10042955,5110,20060092,DE,1.0,-7,in bounds,1
10501244,10043087,3900,20020452,LB,1.0,-6,in bounds,0
10501245,10043096,325,20050132,DE,0.5,-6,in bounds,0
10501246,10043097,325,20060012,DT,1.0,-7,in bounds,0
10501247,10043098,325,20060126,OLB,1.0,-6,in bounds,0
10501248,10043137,3900,20100178,LB,1.0,-9,in bounds,0
10501249,10043154,3900,20020452,LB,1.0,-9,in bounds,0
10501250,10043199,3900,20070015,LB,1.0,-10,in bounds,0
10501251,10043240,325,20060012,DT,1.0,-3,in bounds,0
10501252,10043254,325,20060126,OLB,1.0,-6,in bounds,0
10501253,10043277,325,20130094,DT,1.0,-9,in bounds,0
10501254,10043311,3900,20120086,LB,1.0,-13,in bounds,0
10501255,10043337,325,20060126,OLB,1.0,-12,in bounds,0
10501256,10043373,325,20120035,OLB,1.0,-7,in bounds,0
10501257,10043470,610,20130635,DT,1.0,-3,in bounds,0
10501258,10043485,610,20130635,DT,1.0,-6,in bounds,0
10501259,10043534,3900,20140713,DE,1.0,-1,in bounds,0
10501260,10043551,3900,20140713,DE,1.0,0,in bounds,0
10501261,10043560,3900,20130620,LB,1.0,-3,in bounds,0
10501262,10043561,3900,20110777,LB,1.0,-2,in bounds,0
10501263,10043591,750,20130044,DT,1.0,-9,in bounds,0
10501264,10043603,750,20130743,DT,1.0,-9,in bounds,0
10501265,10043633,750,20130738,DE,1.0,-8,in bounds,0
10501266,10043666,750,20140060,DE,1.0,-11,in bounds,0
10501267,10043691,750,20100418,S,1.0,-8,in bounds,0
10501268,10043705,750,20140060,DE,1.0,-5,in bounds,0
10501269,10043752,3900,20110031,DE,1.0,-7,in bounds,0
10501270,10043776,3900,20120086,LB,1.0,-7,in bounds,0
10501271,10043862,3900,20100052,LB,1.0,-9,in bounds,0
10501272,10043876,1050,20090057,LB,1.0,-4,in bounds,0
10501273,10043907,3900,20130017,LB,1.0,-10,in bounds,0
10501274,10043936,3900,20100052,LB,1.0,-8,in bounds,0
10501275,10043980,1050,20140071,LB,1.0,-5,in bounds,0
10501276,10043998,1050,20110037,LB,1.0,-5,in bounds,0
10501277,10044035,3900,20110031,DE,1.0,-6,in bounds,0
10501278,10044073,2120,20120026,OLB,1.0,-6,in bounds,0
10501279,10044099,2120,20110011,DE,1.0,-9,in bounds,0
10501280,10044106,2120,20120026,OLB,1.0,-1,in bounds,0
10501281,10044110,3900,20070015,LB,1.0,-1,in bounds,0
10501282,10044282,3900,20020452,LB,1.0,-6,in bounds,0
10501283,10044322,3900,20020452,LB,1.0,-9,in bounds,0
10501284,10044341,3900,20110031,DE,1.0,-6,in bounds,1
10501285,10044411,3900,20020452,LB,0.5,-6,in bounds,0
10501286,10044420,3900,20110031,DE,1.0,-7,in bounds,0
10501287,10044439,3900,20100052,LB,1.0,-3,in bounds,0
10501288,10044471,3900,20020452,LB,1.0,-2,in bounds,0
10501289,10044474,2310,20110070,LB,1.0,-6,in bounds,0
10501290,10044500,3900,20100052,LB,1.0,-7,in bounds,0
