kickId,playId,teamId,playerId,kickPosition,kickType,kickOutcome,kickInside20,kickOnside,kickOwnRecovery,kickLength,kickReturnYds,kickNetYds,kickReturnTd,kickNull
7304887,7027987,2700,20070225,P,punt,returned,0,0,0,60.0,14,46.0,0,0
7304888,7027991,3430,20090517,P,punt,fair catch,0,0,0,46.0,0,46.0,0,0
7304889,7028000,2700,20080547,K,field goal,good,0,0,0,58.0,0,0.0,0,0
7304890,7028001,3430,20070178,K,kickoff,returned,0,0,0,67.0,26,41.0,0,0
7304891,7028005,2700,20070225,P,punt,returned,0,0,0,64.0,12,52.0,0,0
7304892,7028014,3430,20090517,P,punt,downed,1,0,0,42.0,0,42.0,0,0
7304893,7028037,2700,20080547,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304894,7028038,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304895,7028046,2700,20080547,K,field goal,good,0,0,0,40.0,0,0.0,0,0
7304896,7028047,2700,20080547,K,kickoff,returned,0,0,0,68.0,28,40.0,0,0
7304897,7028064,2700,20080547,K,field goal,good,0,0,0,44.0,0,0.0,0,0
7304898,7028065,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304899,7028073,3430,20070178,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304900,7028074,3430,20070178,K,kickoff,onside,0,1,0,16.0,0,16.0,0,0
7304901,7028077,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304902,7028081,2520,20000142,P,punt,fair catch,0,0,0,43.0,0,43.0,0,0
7304903,7028090,2700,20080547,K,field goal,good,0,0,0,48.0,0,0.0,0,0
7304904,7028091,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304905,7028095,2520,20000142,P,punt,returned,0,0,0,40.0,2,38.0,0,0
7304906,7028109,2700,20080547,K,field goal,good,0,0,0,33.0,0,0.0,0,0
7304907,7028110,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304908,7028123,2520,20000142,P,punt,returned,0,0,0,57.0,21,36.0,0,0
7304909,7028131,2700,20080547,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304910,7028132,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304911,7028138,2520,20000142,P,punt,out of bounds,1,0,0,35.0,0,35.0,0,0
7304912,7028147,2700,20070225,P,punt,downed,1,0,0,53.0,0,53.0,0,0
7304913,7028154,2520,20000142,P,punt,downed,1,0,0,45.0,0,45.0,0,0
7304914,7028159,2520,20000017,K,kickoff,returned,0,0,0,67.0,77,-10.0,0,0
7304915,7028163,2700,20080547,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304916,7028164,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304917,7028170,2520,20000142,P,punt,returned,1,0,0,56.0,5,51.0,0,0
7304918,7028185,2700,20080547,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304919,7028186,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304920,7028189,2700,20080547,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304921,7028190,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304922,7028198,2520,20000142,P,punt,touchback,0,0,0,50.0,0,50.0,0,0
7304923,7028206,2700,20070225,P,punt,touchback,0,0,0,38.0,0,38.0,0,0
7304924,7028210,2520,20000142,P,punt,downed,0,0,0,46.0,0,46.0,0,0
7304925,7028214,2700,20070225,P,punt,touchback,0,0,0,65.0,0,65.0,0,0
7304926,7028226,2520,20000017,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304927,7028227,2520,20000017,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304928,7028231,2700,20070225,P,punt,returned,0,0,0,66.0,11,55.0,0,0
7304929,7028237,2520,20000017,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304930,7028238,2520,20000017,K,kickoff,onside,0,1,0,15.0,0,15.0,0,0
7304931,7028244,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304932,7028253,3700,20110623,P,punt,blocked,0,0,0,,0,,0,0
7304933,7028257,2700,20080547,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304934,7028258,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304935,7028265,3700,20110623,P,punt,fair catch,1,0,0,52.0,0,52.0,0,0
7304936,7028271,2700,20070225,P,punt,returned,1,0,0,59.0,9,50.0,0,0
7304937,7028278,3700,20110623,P,punt,returned,0,0,0,54.0,13,41.0,0,0
7304938,7028282,2700,20080547,K,field goal,missed,0,0,0,55.0,0,55.0,0,0
7304939,7028289,3700,20110120,K/P,xp,good,0,0,0,19.0,0,0.0,0,0
7304940,7028290,3700,20110120,K/P,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304941,7028296,3700,20110120,K/P,xp,good,0,0,0,19.0,0,0.0,0,0
7304942,7028297,3700,20110120,K/P,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304943,7028305,3700,20110120,K/P,field goal,good,0,0,0,40.0,0,0.0,0,0
7304944,7028306,3700,20110120,K/P,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304945,7028310,2700,20070225,P,punt,returned,0,0,0,55.0,-4,59.0,0,0
7304946,7028316,3700,20110120,K/P,xp,good,0,0,0,19.0,0,0.0,0,0
7304947,7028317,3700,20110120,K/P,kickoff,returned,0,0,0,70.0,27,43.0,0,0
7304948,7028327,3700,20110623,P,punt,returned,0,0,0,37.0,11,26.0,0,0
7304949,7028331,2700,20070225,P,punt,returned,0,0,0,55.0,1,54.0,0,0
7304950,7028333,3700,20110120,K/P,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304951,7028337,2700,20070225,P,punt,returned,0,0,0,42.0,15,27.0,0,0
7304952,7028346,2700,20070225,P,punt,downed,1,0,0,54.0,0,54.0,0,0
7304953,7028350,3700,20110623,P,punt,returned,0,0,0,42.0,8,34.0,0,0
7304954,7028356,2700,20080547,K,field goal,good,0,0,0,22.0,0,0.0,0,0
7304955,7028357,2700,20080547,K,kickoff,touchback,0,0,0,50.0,0,45.0,0,0
7304956,7028362,3700,20110623,P,punt,fair catch,1,0,0,33.0,0,33.0,0,0
7304957,7028375,3700,20110623,P,punt,touchback,0,0,0,48.0,0,48.0,0,0
7304958,7028379,2700,20070225,P,punt,returned,0,0,0,56.0,1,55.0,0,0
7304959,7028384,3700,20110623,P,punt,fair catch,1,0,0,50.0,0,50.0,0,0
7304960,7028386,2700,20070225,P,kickoff,returned,0,0,0,71.0,7,64.0,0,0
7304961,7028390,3700,20110623,P,punt,downed,1,0,0,58.0,0,58.0,0,0
7304962,7028410,3700,20110623,P,punt,touchback,0,0,0,45.0,0,45.0,0,0
7304963,7028413,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304964,7028417,5110,20060787,P,punt,returned,0,0,0,49.0,19,30.0,0,0
7304965,7028427,2700,20080547,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304966,7028428,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304967,7028434,5110,20090688,K,field goal,missed,0,0,0,50.0,0,50.0,0,0
7304968,7028443,5110,20090688,K,field goal,good,0,0,0,26.0,0,0.0,0,0
7304969,7028444,5110,20090688,K,kickoff,returned,1,0,0,62.0,12,50.0,0,0
7304970,7028458,2700,20080547,K,field goal,good,0,0,0,21.0,0,0.0,0,0
7304971,7028459,2700,20080547,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304972,7028474,2700,20080547,K,field goal,missed,0,0,0,49.0,0,49.0,0,0
7304973,7028481,5110,20090688,K,field goal,good,0,0,0,47.0,0,0.0,0,0
7304974,7028482,5110,20090688,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304975,7028485,5110,20090688,K,kickoff,returned,0,0,0,70.0,30,40.0,0,0
7304976,7028495,5110,20090688,K,field goal,good,0,0,0,23.0,0,0.0,0,0
7304977,7028496,5110,20090688,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304978,7028509,2700,20080547,K,field goal,good,0,0,0,28.0,0,0.0,0,0
7304979,7028510,2700,20080547,K,kickoff,returned,1,0,0,69.0,20,49.0,0,0
7304980,7028516,5110,20060787,P,punt,returned,0,0,0,44.0,3,41.0,0,0
7304981,7028520,2700,20070225,P,punt,returned,0,0,0,49.0,22,27.0,0,0
7304982,7028539,2700,20080547,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304983,7028540,2700,20080547,K,kickoff,returned,1,0,0,65.0,18,47.0,0,0
7304984,7028550,5110,20090688,K,field goal,missed,0,0,0,49.0,0,49.0,0,0
7304985,7028560,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304986,7028564,3800,19970798,P,punt,returned,0,0,0,55.0,23,32.0,0,0
7304987,7028568,3000,20050483,P,punt,downed,1,0,0,51.0,0,51.0,0,0
7304988,7028573,3800,19970798,P,punt,returned,0,0,0,38.0,22,16.0,0,0
7304989,7028578,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304990,7028579,3000,19970457,K,kickoff,returned,0,0,0,70.0,25,45.0,0,0
7304991,7028582,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304992,7028583,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7304993,7028591,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304994,7028592,3000,19970457,K,kickoff,returned,1,0,0,63.0,16,47.0,0,0
7304995,7028596,3800,19970798,P,punt,fair catch,0,0,0,46.0,0,46.0,0,0
7304996,7028602,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7304997,7028603,3000,19970457,K,kickoff,returned,0,0,0,70.0,31,39.0,0,0
7304998,7028609,3800,19970798,P,punt,downed,1,0,0,40.0,0,40.0,0,0
7304999,7028613,3000,20050483,P,punt,fair catch,0,0,0,49.0,0,49.0,0,0
7305000,7028621,3800,20000555,K,field goal,good,0,0,0,51.0,0,0.0,0,0
7305001,7028622,3800,20000555,K,kickoff,returned,0,0,0,71.0,28,43.0,0,0
7305002,7028627,3000,20050483,P,punt,fair catch,1,0,0,47.0,0,47.0,0,0
7305003,7028644,3800,19970798,P,punt,downed,1,0,0,33.0,0,33.0,0,0
7305004,7028651,3800,20000555,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305005,7028667,3800,20000555,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305006,7028668,3800,20000555,K,kickoff,returned,1,0,0,70.0,15,55.0,0,0
7305007,7028678,3000,19970457,K,field goal,good,0,0,0,26.0,0,0.0,0,0
7305008,7028679,3000,19970457,K,kickoff,returned,1,0,0,71.0,20,51.0,0,0
7305009,7028694,3000,19970457,K,field goal,missed,0,0,0,43.0,0,43.0,0,0
7305010,7028711,3000,20050483,P,punt,fair catch,0,0,0,43.0,0,43.0,0,0
7305011,7028722,3000,19970457,K,field goal,good,0,0,0,53.0,0,0.0,0,0
7305012,7028723,3000,19970457,K,kickoff,returned,1,0,0,70.0,23,47.0,0,0
7305013,7028734,810,20050640,K,kickoff,returned,0,0,0,68.0,28,40.0,0,0
7305014,7028739,3000,20050483,P,punt,fair catch,0,0,0,45.0,0,45.0,0,0
7305015,7028749,3000,19970457,K,field goal,good,0,0,0,26.0,0,0.0,0,0
7305016,7028750,3000,19970457,K,kickoff,returned,1,0,0,68.0,6,,0,1
7305017,7028751,3000,19970457,K,kickoff,returned,0,0,0,62.0,14,48.0,0,0
7305018,7028755,810,20070101,P,punt,fair catch,0,0,0,50.0,0,50.0,0,0
7305019,7028761,3000,20050483,P,punt,fair catch,1,0,0,52.0,0,52.0,0,0
7305020,7028767,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305021,7028768,3000,19970457,K,kickoff,returned,1,0,0,63.0,8,55.0,0,0
7305022,7028777,810,20050640,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305023,7028778,810,20050640,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305024,7028781,810,20050640,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305025,7028782,810,20050640,K,kickoff,returned,0,0,0,70.0,30,40.0,0,0
7305026,7028786,3000,20050483,P,punt,out of bounds,0,0,0,48.0,0,48.0,0,0
7305027,7028790,810,20070101,P,punt,fair catch,0,0,0,37.0,0,37.0,0,0
7305028,7028799,3000,19970457,K,field goal,blocked,0,0,0,48.0,0,48.0,0,0
7305029,7028803,810,20070101,P,punt,fair catch,0,0,0,50.0,0,50.0,0,0
7305030,7028812,3000,19970457,K,field goal,good,0,0,0,26.0,0,0.0,0,0
7305031,7028813,3000,19970457,K,kickoff,returned,1,0,0,68.0,17,51.0,0,0
7305032,7028816,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305033,7028821,810,20070101,P,punt,fair catch,0,0,0,45.0,0,45.0,0,0
7305034,7028830,810,20070101,P,punt,touchback,0,0,0,60.0,0,60.0,0,0
7305035,7028836,3000,20050483,P,punt,returned,0,0,0,50.0,1,49.0,0,0
7305036,7028842,810,20070101,P,punt,fair catch,0,0,0,45.0,0,45.0,0,0
7305037,7028847,3000,20050483,P,punt,returned,0,0,0,43.0,3,40.0,0,0
7305038,7028863,810,20050640,K,field goal,good,0,0,0,27.0,0,0.0,0,0
7305039,7028864,810,20050640,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305040,7028873,3000,20050483,P,punt,out of bounds,1,0,0,38.0,0,38.0,0,0
7305041,7028887,810,20070101,P,punt,downed,1,0,0,48.0,0,48.0,0,0
7305042,7028897,3000,19970457,K,kickoff,returned,0,0,0,62.0,18,44.0,0,0
7305043,7028904,1200,20030515,K,punt,returned,1,0,0,42.0,1,41.0,0,0
7305044,7028912,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305045,7028913,3000,19970457,K,kickoff,returned,1,0,0,66.0,14,52.0,0,0
7305046,7028924,1200,20110817,K,field goal,good,0,0,0,37.0,0,0.0,0,0
7305047,7028925,1200,20000538,K,kickoff,returned,0,0,0,68.0,23,45.0,0,0
7305048,7028933,3000,19970457,K,field goal,blocked,0,0,0,47.0,0,47.0,0,0
7305049,7028934,1200,20000538,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305050,7028935,1200,20000538,K,kickoff,returned,1,0,0,70.0,19,51.0,0,0
7305051,7028955,1200,20110817,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305052,7028956,1200,20000538,K,kickoff,returned,0,0,0,60.0,53,7.0,0,0
7305053,7028963,3000,19970457,K,field goal,good,0,0,0,44.0,0,0.0,0,0
7305054,7028964,3000,19970457,K,kickoff,returned,0,0,0,65.0,21,44.0,0,0
7305055,7028969,1200,20030515,K,punt,returned,0,0,0,50.0,3,47.0,0,0
7305056,7028974,3000,20050483,P,punt,out of bounds,1,0,0,39.0,0,39.0,0,0
7305057,7028976,1200,20000538,K,kickoff,returned,0,0,0,60.0,17,43.0,0,0
7305058,7028984,3000,19970457,K,field goal,missed,0,0,0,52.0,0,52.0,0,0
7305059,7028992,1200,20000538,K,field goal,good,0,0,0,38.0,0,0.0,0,0
7305060,7028993,1200,20000538,K,kickoff,returned,1,0,0,63.0,17,46.0,0,0
7305061,7029001,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305062,7029002,3000,20110502,K,kickoff,returned,1,0,0,65.0,15,50.0,0,0
7305063,7029013,1200,20110819,P,punt,downed,1,0,0,36.0,0,36.0,0,0
7305064,7029023,3000,20050483,P,punt,touchback,0,0,0,49.0,0,49.0,0,0
7305065,7029032,1200,20110819,P,punt,returned,0,0,0,49.0,18,31.0,0,0
7305066,7029036,3000,20050483,P,punt,returned,1,0,0,50.0,5,45.0,0,0
7305067,7029045,1200,20110817,K,field goal,good,0,0,0,41.0,0,0.0,0,0
7305068,7029046,1200,20000538,K,kickoff,returned,1,0,0,69.0,23,46.0,0,0
7305069,7029055,1400,20060673,K,kickoff,returned,0,0,0,67.0,26,41.0,0,0
7305070,7029062,3000,20050483,P,punt,downed,1,0,0,51.0,0,51.0,0,0
7305071,7029064,1400,20090412,P,kickoff,returned,0,0,0,66.0,21,45.0,0,0
7305072,7029077,1400,20090412,P,punt,downed,1,0,0,35.0,0,35.0,0,0
7305073,7029080,1400,20060673,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305074,7029081,1400,20060673,K,kickoff,returned,0,0,0,70.0,30,40.0,0,0
7305075,7029085,3000,20050483,P,punt,fair catch,0,0,0,50.0,0,50.0,0,0
7305076,7029092,3000,19970457,K,field goal,good,0,0,0,40.0,0,0.0,0,0
7305077,7029093,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305078,7029097,1400,20090412,P,punt,returned,0,0,0,58.0,11,47.0,0,0
7305079,7029102,3000,20050483,P,punt,returned,0,0,0,50.0,6,44.0,0,0
7305080,7029111,1400,20090412,P,punt,returned,1,0,0,58.0,0,58.0,0,0
7305081,7029124,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305082,7029125,3000,19970457,K,kickoff,returned,0,0,0,62.0,18,44.0,0,0
7305083,7029129,1400,20090412,P,punt,returned,0,0,0,59.0,3,56.0,0,0
7305084,7029135,3000,20050483,P,punt,touchback,0,0,0,60.0,0,60.0,0,0
7305085,7029141,3000,19970457,K,field goal,good,0,0,0,25.0,0,0.0,0,0
7305086,7029142,3000,19970457,K,kickoff,returned,0,0,0,66.0,23,43.0,0,0
7305087,7029152,1400,20060673,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305088,7029153,1400,20060673,K,kickoff,returned,1,0,0,70.0,16,54.0,0,0
7305089,7029159,3000,20050483,P,punt,returned,0,0,0,45.0,6,39.0,0,0
7305090,7029163,1400,20090412,P,punt,fair catch,1,0,0,54.0,0,54.0,0,0
7305091,7029171,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305092,7029172,3000,19970457,K,kickoff,returned,0,0,0,69.0,63,6.0,0,0
7305093,7029174,1400,20060673,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305094,7029175,1400,20060673,K,kickoff,returned,1,0,0,70.0,18,52.0,0,0
7305095,7029182,3000,20050483,P,punt,returned,0,0,0,41.0,0,41.0,0,0
7305096,7029189,1400,20090412,P,punt,fair catch,0,0,0,43.0,0,43.0,0,0
7305097,7029195,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305098,7029196,3000,19970457,K,kickoff,returned,0,0,0,59.0,28,31.0,0,0
7305099,7029200,1400,20060673,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305100,7029214,3000,19970457,K,field goal,good,0,0,0,39.0,0,0.0,0,0
7305101,7029215,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305102,7029222,1400,20060673,K,field goal,good,0,0,0,46.0,0,0.0,0,0
7305103,7029223,1400,20060673,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305104,7029230,1400,20060673,K,field goal,good,0,0,0,23.0,0,0.0,0,0
7305105,7029231,1540,19920056,K,kickoff,returned,0,0,0,67.0,25,42.0,0,0
7305106,7029243,3000,19970457,K,field goal,good,0,0,0,33.0,0,0.0,0,0
7305107,7029244,3000,19970457,K,kickoff,returned,0,0,0,69.0,27,42.0,0,0
7305108,7029248,1540,20110787,P,punt,returned,0,0,0,43.0,12,31.0,0,0
7305109,7029257,3000,19970457,K,field goal,good,0,0,0,41.0,0,0.0,0,0
7305110,7029258,3000,19970457,K,kickoff,returned,0,0,0,65.0,22,43.0,0,0
7305111,7029262,1540,20110787,P,punt,fair catch,0,0,0,52.0,0,52.0,0,0
7305112,7029272,3000,20050483,P,punt,fair catch,1,0,0,27.0,0,27.0,0,0
7305113,7029284,1540,20110787,P,punt,returned,0,0,0,43.0,15,28.0,0,0
7305114,7029291,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305115,7029292,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305116,7029300,1540,20110787,P,punt,fair catch,1,0,0,45.0,0,45.0,0,0
7305117,7029305,3000,20050483,P,punt,returned,0,0,0,54.0,-2,56.0,0,0
7305118,7029309,1540,20110787,P,punt,returned,0,0,0,51.0,53,-2.0,0,0
7305119,7029313,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305120,7029314,3000,19970457,K,kickoff,returned,0,0,0,44.0,6,38.0,0,0
7305121,7029316,3000,19970457,K,kickoff,returned,0,0,0,67.0,25,42.0,0,0
7305122,7029323,1540,20110787,P,punt,fair catch,0,0,0,39.0,0,39.0,0,0
7305123,7029327,3000,20050483,P,punt,returned,0,0,0,46.0,14,32.0,0,0
7305124,7029332,1540,19920056,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305125,7029333,1540,19920056,K,kickoff,returned,0,0,0,66.0,25,41.0,0,0
7305126,7029337,3000,20050483,P,punt,returned,0,0,0,54.0,20,34.0,0,0
7305127,7029346,1540,19920056,K,field goal,good,0,0,0,28.0,0,0.0,0,0
7305128,7029347,1540,19920056,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305129,7029351,3000,20050483,P,punt,fair catch,0,0,0,48.0,0,48.0,0,0
7305130,7029358,1540,19920056,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305131,7029359,1540,19920056,K,kickoff,returned,0,0,0,70.0,68,2.0,0,0
7305132,7029377,1540,19920056,K,field goal,good,0,0,0,50.0,0,0.0,0,0
7305133,7029378,1540,19920056,K,kickoff,returned,1,0,0,69.0,22,47.0,0,0
7305134,7029382,3000,20050483,P,punt,returned,0,0,0,38.0,5,33.0,0,0
7305135,7029387,1540,19920056,K,field goal,good,0,0,0,40.0,0,0.0,0,0
7305136,7029388,1540,19920056,K,kickoff,returned,1,0,0,68.0,20,48.0,0,0
7305137,7029397,3000,19970457,K,field goal,good,0,0,0,49.0,0,0.0,0,0
7305138,7029398,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305139,7029404,1540,20110787,P,punt,returned,0,0,0,52.0,10,42.0,0,0
7305140,7029406,3000,19970457,K,kickoff,returned,0,0,0,53.0,15,38.0,0,0
7305141,7029411,1540,19920056,K,field goal,good,0,0,0,32.0,0,0.0,0,0
7305142,7029412,1800,20070193,K,kickoff,returned,0,0,0,66.0,28,38.0,0,0
7305143,7029416,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305144,7029417,3000,19970457,K,kickoff,returned,1,0,0,68.0,21,47.0,0,0
7305145,7029427,1800,20070193,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305146,7029428,1800,20070193,K,kickoff,returned,0,0,0,67.0,27,40.0,0,0
7305147,7029436,3000,20050483,P,punt,fair catch,1,0,0,29.0,0,29.0,0,0
7305148,7029442,1800,20090531,P,punt,returned,1,0,0,49.0,2,47.0,0,0
7305149,7029446,3000,20050483,P,punt,returned,0,0,0,39.0,0,39.0,0,0
7305150,7029454,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305151,7029455,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305152,7029468,1800,20070193,K,field goal,good,0,0,0,39.0,0,0.0,0,0
7305153,7029469,1800,20070193,K,kickoff,touchback,0,0,0,50.0,0,45.0,0,0
7305154,7029481,3000,19970457,K,field goal,good,0,0,0,52.0,0,0.0,0,0
7305155,7029482,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305156,7029490,1800,20070193,K,field goal,good,0,0,0,45.0,0,0.0,0,0
7305157,7029491,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305158,7029494,1800,20070193,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305159,7029495,1800,20070193,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305160,7029499,3000,20050483,P,punt,returned,0,0,0,49.0,42,7.0,0,0
7305161,7029505,1800,20070193,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305162,7029506,1800,20070193,K,kickoff,touchback,0,0,0,60.0,0,45.0,0,0
7305163,7029521,1800,20070193,K,field goal,good,0,0,0,24.0,0,0.0,0,0
7305164,7029522,1800,20070193,K,kickoff,returned,0,0,0,66.0,21,45.0,0,0
7305165,7029529,1800,20070193,K,field goal,good,0,0,0,58.0,0,0.0,0,0
7305166,7029530,1800,20070193,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305167,7029535,3000,19970457,K,field goal,good,0,0,0,46.0,0,0.0,0,0
7305168,7029536,3000,19970457,K,kickoff,returned,0,0,0,65.0,31,34.0,0,0
7305169,7029540,1800,20090531,P,punt,returned,1,0,0,65.0,10,55.0,0,0
7305170,7029552,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305171,7029553,3000,19970457,K,kickoff,returned,1,0,0,69.0,19,50.0,0,0
7305172,7029558,1800,20090531,P,punt,downed,1,0,0,64.0,0,64.0,0,0
7305173,7029568,3000,20050483,P,punt,fair catch,0,0,0,44.0,0,44.0,0,0
7305174,7029577,2120,20000169,K,kickoff,returned,0,0,0,70.0,30,40.0,0,0
7305175,7029590,3000,20050483,P,punt,downed,1,0,0,41.0,0,41.0,0,0
7305176,7029594,2120,19970095,P,punt,returned,0,0,0,38.0,2,36.0,0,0
7305177,7029598,3000,20050483,P,punt,out of bounds,1,0,0,37.0,0,37.0,0,0
7305178,7029609,2120,19970095,P,punt,returned,1,0,0,28.0,6,22.0,0,0
7305179,7029617,3000,20050483,P,punt,returned,0,0,0,42.0,16,26.0,0,0
7305180,7029623,2120,19970095,P,punt,returned,1,0,0,35.0,3,32.0,0,0
7305181,7029632,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305182,7029633,3000,19970457,K,kickoff,returned,0,0,0,59.0,20,39.0,0,0
7305183,7029638,2120,19970095,P,punt,returned,1,0,0,41.0,7,34.0,0,0
7305184,7029645,3000,20050483,P,punt,fair catch,1,0,0,38.0,0,38.0,0,0
7305185,7029656,2120,20000169,K,field goal,missed,0,0,0,42.0,0,42.0,0,0
7305186,7029658,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305187,7029671,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305188,7029672,3000,19970457,K,kickoff,returned,0,0,0,70.0,32,38.0,0,0
7305189,7029678,2120,19970095,P,punt,returned,0,0,0,38.0,7,31.0,0,0
7305190,7029683,3000,20050483,P,punt,returned,0,0,0,43.0,3,40.0,0,0
7305191,7029697,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305192,7029698,3000,19970457,K,kickoff,returned,0,0,0,70.0,27,43.0,0,0
7305193,7029706,2120,19970095,P,punt,fair catch,1,0,0,34.0,0,34.0,0,0
7305194,7029710,3000,20050483,P,punt,returned,0,0,0,41.0,8,33.0,0,0
7305195,7029726,3000,19970457,K,xp,good,0,0,0,19.0,0,0.0,0,0
7305196,7029727,3000,19970457,K,kickoff,touchback,0,0,0,65.0,0,45.0,0,0
7305197,7029729,3000,19970457,K,kickoff,returned,0,0,0,60.0,15,45.0,0,0
7305198,7029736,3000,19970457,K,field goal,good,0,0,0,44.0,0,0.0,0,0
7305199,7029737,3000,19970457,K,kickoff,returned,0,0,0,69.0,25,44.0,0,0
7305200,7029741,3300,20090164,P,punt,fair catch,0,0,0,51.0,0,51.0,0,0
7305201,7029748,3000,20050483,P,punt,fair catch,1,0,0,43.0,0,43.0,0,0
7305202,7029760,3300,19910098,K,xp,good,0,0,0,19.0,0,0.0,0,0
