interceptionId,playId,teamId,playerId,intPosition,int,intYards,intTd,intNull
6540546,6042938,4400,20070037,FS,1,2,0,0
6540547,6043051,1200,20060418,CB,1,25,0,0
6540548,6043121,4400,20080027,CB,1,28,0,0
6540549,6043147,1400,19990007,CB,1,0,0,0
6540550,6043256,4400,20080027,CB,1,21,0,0
6540551,6043277,2250,20070145,CB,1,0,0,0
6540552,6043280,4400,20080027,CB,1,2,0,0
6540553,6043293,2250,20090245,S,1,8,0,0
6540554,6043295,4400,20070240,ILB,1,0,0,0
6540555,6043352,4400,20050042,ILB,1,2,0,0
6540556,6043482,2310,20100005,S,1,0,0,0
6540557,6043604,3200,20100027,CB,1,0,0,0
6540558,6043724,2520,20060007,S,1,15,0,0
6540559,6043976,4400,20060419,SS,1,41,0,0
6540560,6044087,2100,20090203,CB,1,11,0,0
6540561,6044114,2100,20070019,S,1,17,1,1
6540562,6044196,4600,20100014,FS,1,13,0,0
6540563,6044406,4600,20040559,SS,1,17,0,0
6540564,6044447,200,20060758,CB,1,11,0,0
6540565,6044461,200,20090055,S,1,27,0,0
6540566,6044579,750,20080067,S,1,18,0,0
6540567,6044614,4600,20050045,LB,1,26,1,0
6540568,6044633,750,20090216,CB,1,-2,0,0
6540569,6044771,4600,20050173,LB,1,0,0,0
6540570,6044812,1800,20060627,TE,1,12,0,0
6540571,6044845,1800,20100592,CB,1,19,0,0
6540572,6044924,2310,20100136,S,1,22,0,0
6540573,6044988,2310,20050104,CB,1,4,0,0
6540574,6045032,3300,20040663,CB,1,10,0,0
6540575,6045254,3410,20080063,CB,1,28,0,0
6540576,6045277,3410,20050043,CB,1,2,0,0
6540577,6045408,4400,20020005,CB,1,0,0,0
6540578,6045493,4600,20100014,FS,1,34,0,0
6540579,6045537,4600,20100014,FS,1,21,0,0
6540580,6045540,4500,20010021,CB,1,7,0,0
6540581,6045600,4600,20040559,SS,1,20,0,0
6540582,6045612,4600,20030011,CB,1,32,1,0
6540583,6045830,4600,20070161,LB,1,0,0,0
6540584,6045876,4600,20070055,CB,1,3,0,0
6540585,6045922,2100,20090094,CB,1,11,0,0
6540586,6045993,2100,20100104,CB,1,1,0,0
6540587,6046013,4600,20100133,SS,1,37,0,0
6540588,6046122,4500,20060772,LB,1,32,0,0
6540589,6046177,4500,20070147,CB,1,62,1,0
6540590,6046353,4500,20040058,CB,1,0,0,0
6540591,6046537,3300,20060043,S,1,6,0,0
6540592,6046626,3300,20080040,CB,1,5,0,0
6540593,6046709,4500,20060022,LB,1,0,0,0
6540594,6046817,4500,19980013,LB,1,6,0,0
6540595,6046870,3700,20050795,CB,1,0,0,0
6540596,6046988,3700,20100105,CB,1,8,0,0
6540597,6047026,4500,20060022,LB,1,25,0,0
6540598,6047037,4500,20100049,S,1,0,0,0
6540599,6047060,4400,20070240,ILB,1,0,0,0
6540600,6047090,4400,20070123,CB,1,0,0,0
6540601,6047148,4500,20100540,CB,1,33,0,0
6540602,6047192,4500,19980013,LB,1,3,0,0
6540603,6047226,4500,20080075,S,1,20,0,0
6540604,6047233,4500,20070126,S,1,39,1,0
6540605,6047244,4500,20010021,CB,1,0,0,0
6540606,6047326,4500,20010021,CB,1,22,0,1
6540607,6047606,4900,19970066,CB,1,29,0,0
6540608,6047660,3800,20010064,SS,1,4,0,0
6540609,6047807,3800,20050123,FS,1,65,0,0
6540610,6047819,3800,20010064,SS,1,0,0,0
6540611,6047963,200,20090055,S,1,12,0,0
6540612,6048023,325,20090687,ILB,1,57,1,0
6540613,6048058,2510,20080228,LB,1,83,0,0
6540614,6048082,2510,20100189,DE,1,-3,0,0
6540615,6048150,2510,20090035,LB,1,4,0,0
6540616,6048263,2510,20050476,S,1,16,0,0
6540617,6048296,2510,20050066,S,1,34,0,0
6540618,6048332,2510,20060753,CB,1,8,0,0
6540619,6048473,2310,20100136,S,1,1,0,0
6540620,6048479,2310,20100136,S,1,23,0,0
6540621,6048688,2510,20050066,S,1,0,0,0
6540622,6048889,2510,20090066,CB,1,28,0,0
6540623,6048891,4600,20100014,FS,1,0,0,0
6540624,6048998,4500,20080075,S,1,9,0,1
6540625,6049079,2510,20050066,S,1,19,0,0
6540626,6049182,5110,20080180,S,1,5,0,0
6540627,6049311,2510,20090066,CB,1,4,0,0
6540628,6049401,4900,20040059,S,1,31,0,0
6540629,6049456,4900,20080177,S,1,0,0,0
6540630,6049492,200,20060758,CB,1,33,0,0
6540631,6049724,1050,20040420,DB,1,26,0,0
6540632,6049728,4900,19970066,CB,1,64,0,0
6540633,6049790,4900,20090217,CB,1,0,0,0
6540634,6050036,4900,20050036,LB,1,80,0,0
6540635,6050120,4900,20040116,LB,1,-1,0,0
6540636,6050133,2250,20070624,DB,1,6,0,0
6540637,6050251,4900,20070641,CB,1,0,0,0
6540638,6050294,4900,20090557,CB,1,-3,0,0
6540639,6050376,4900,20100210,S,1,13,0,0
6540640,6050459,4900,20080020,CB,1,0,0,0
6540641,6050561,3900,20020242,DE,1,79,1,0
6540642,6050580,4900,20070068,LB,1,4,0,0
6540643,6051022,2100,20090242,S,1,0,0,0
6540644,6051198,2100,20070019,S,1,9,0,0
6540645,6051320,2100,20100104,CB,1,19,0,0
6540646,6051344,2120,20060016,CB,1,1,0,0
6540647,6051405,2100,20090203,CB,1,87,1,1
6540648,6051574,2200,20090539,DB,1,0,0,1
6540649,6051621,2250,20090073,CB,1,0,0,0
6540650,6051719,2250,20090138,CB,1,2,0,0
6540651,6051904,2100,20090130,LB,1,0,0,0
6540652,6052025,2100,20020094,S,1,32,0,0
6540653,6052089,3700,20030537,S,1,0,0,0
6540654,6052126,2100,20070019,S,1,28,0,0
6540655,6052175,3700,20030120,CB,1,0,0,0
6540656,6052251,2100,20060215,CB,1,41,1,0
6540657,6052275,3900,20030016,S,1,0,0,0
6540658,6052300,3900,20070046,LB,1,8,0,0
6540659,6052362,3900,20050062,CB,1,0,0,0
6540660,6052479,2100,20020073,LB,1,2,0,0
6540661,6052550,5110,20020017,CB,1,43,0,0
6540662,6052642,325,20080229,CB,1,37,0,0
6540663,6052745,325,20030042,S,1,0,0,0
6540664,6052797,5110,20040008,CB,1,33,0,0
6540665,6052928,5110,20090430,S,1,2,0,0
6540666,6053019,1200,20030005,CB,1,0,0,1
6540667,6053255,1800,20060724,CB,1,64,0,0
6540668,6053269,5110,20070006,S,1,0,0,0
6540669,6053291,5110,20050009,CB,1,5,0,0
6540670,6053469,2200,20090092,DB,1,11,0,0
6540671,6053635,2200,20050610,DB,1,-1,0,0
6540672,6053741,3000,20030040,LB,1,0,0,0
6540673,6053818,5110,20020017,CB,1,8,0,0
6540674,6053882,3410,20000030,LB,1,6,0,0
6540675,6053960,3700,20100244,S,1,7,0,0
6540676,6054013,3700,20050795,CB,1,0,0,0
6540677,6054061,3700,20050795,CB,1,40,1,0
6543001,6007155,325,20060146,S,0,23,1,0
6543002,6019476,1540,20090033,S,0,5,0,1
6543003,6041653,3900,20050062,CB,0,0,0,0
6543004,6050376,4900,20040059,S,0,14,0,0
10540001,10000022,920,20030005,CB,1,54,1,0
10540002,10000169,920,20130118,LB,1,3,0,0
10540003,10000175,1540,20090112,S,1,1,0,1
10540004,10000207,1540,20110510,LB,1,17,0,0
10540005,10000235,1540,20100477,CB,1,25,0,0
10540006,10000266,3800,20090095,S,1,0,0,0
10540007,10000343,3800,20060019,CB,1,5,0,0
10540008,10000393,3800,20090594,LB,1,2,0,0
10540009,10000569,3800,20130103,LB,1,26,0,0
10540010,10000729,2510,20130030,LB,1,44,0,0
10540011,10000759,3800,20110005,CB,1,0,0,0
10540012,10000766,3800,20110005,CB,1,30,1,0
10540013,10000856,3800,20060019,CB,1,40,0,0
10540014,10000946,3800,20060019,CB,1,18,0,0
10540015,10001068,3800,20090092,CB,1,12,0,0
10540016,10001120,3800,20130757,S,1,1,0,1
10540017,10001296,4600,20110154,CB,1,53,0,0
10540018,10001503,200,20080113,S,1,21,0,0
10540019,10001522,3800,20090095,S,1,88,1,0
10540020,10001617,200,20070055,CB,1,15,0,0
10540021,10001705,750,20060043,S,1,31,1,0
10540022,10001753,750,20050014,LB,1,50,1,1
10540023,10001761,750,20140128,S,1,84,1,0
10540024,10001945,810,20130756,CB,1,0,0,0
10540025,10002001,1050,20100007,DB,1,0,0,0
10540026,10002035,200,20130243,S,1,14,0,0
10540027,10002109,200,20130022,CB,1,0,0,0
10540028,10002119,200,20140068,S,1,-5,0,0
10540029,10002194,1540,20030039,CB,1,102,1,1
10540030,10002210,200,20130060,CB,1,0,0,0
10540031,10002248,1540,20100477,CB,1,45,0,0
10540032,10002577,200,20100249,CB,1,0,0,0
10540033,10002676,3900,20070170,CB,1,52,1,0
10540034,10002824,200,20130243,S,1,23,1,0
10540035,10002937,4900,20080566,LB,1,27,1,0
10540036,10003164,200,20130060,CB,1,0,0,0
10540037,10003230,200,20130060,CB,1,21,0,0
10540038,10003556,920,20120812,LB,1,1,0,0
10540039,10003784,325,20090088,CB,1,0,0,0
10540040,10003957,325,20100437,S,1,6,0,0
10540041,10004110,325,20060012,DT,1,13,0,0
10540042,10004127,325,20040039,ILB,1,0,0,0
10540043,10004345,325,20120169,CB,1,0,0,0
10540044,10004377,4500,20100034,CB,1,-1,0,0
10540045,10004439,325,20100135,CB,1,25,0,0
10540046,10004589,325,20090667,CB,1,15,0,0
10540047,10004602,325,20140079,S,1,12,0,1
10540048,10004675,325,20140017,LB,1,17,0,0
10540049,10004797,1050,20050666,DB,1,0,0,0
10540050,10004831,610,20110100,S,1,18,0,0
10540051,10004841,1050,20100007,DB,1,0,0,0
10540052,10004887,610,20110100,S,1,20,0,0
10540053,10004986,1540,20110739,S,1,6,0,0
10540054,10005055,1540,20140549,CB,1,32,0,0
10540055,10005065,1540,20090592,LB,1,0,0,0
10540056,10005175,1800,20060724,CB,1,0,0,0
10540057,10005215,610,20130191,S,1,16,0,0
10540058,10005232,610,20130191,S,1,28,0,0
10540059,10005600,610,20080011,CB,1,1,0,0
10540060,10005647,610,20080011,CB,1,9,0,0
10540061,10005655,610,20080011,CB,1,0,0,0
10540062,10005683,3000,20120139,S,1,1,0,0
10540063,10005803,3200,20130052,LB,1,0,0,0
10540064,10006024,3410,20130152,S,1,0,0,0
10540065,10006035,3410,20080142,DB,1,0,0,0
10540066,10006039,610,20140109,CB,1,12,0,1
10540067,10006207,610,20130105,S,1,34,0,0
10540068,10006426,4900,20070126,S,1,-1,0,0
10540069,10006436,610,20110100,S,1,19,0,0
10540070,10006590,4900,20120420,CB,1,0,0,1
10540071,10006664,3800,20060019,CB,1,50,0,0
10540072,10006734,750,20120009,LB,1,1,0,0
10540073,10006754,750,20140128,S,1,11,0,0
10540074,10006771,200,20130243,S,1,0,0,0
10540075,10006840,200,20130022,CB,1,19,0,0
10540076,10007015,610,20110100,S,1,15,0,0
10540077,10007047,750,20120143,CB,1,0,0,0
10540078,10007101,610,20130143,S,1,9,0,0
10540079,10007123,750,20060043,S,1,1,0,0
10540080,10007166,810,20030068,LB,1,2,0,0
10540081,10007243,750,20080098,S,1,35,0,0
10540082,10007364,1050,20120205,DL,1,0,0,0
10540083,10007404,750,20120143,CB,1,33,0,0
10540084,10007544,750,20130744,CB,1,23,0,0
10540085,10007699,750,20130148,LB,1,29,0,0
10540086,10007751,750,20040051,DT,1,24,0,0
10540087,10007786,3300,20120162,CB,1,2,0,0
10540088,10008131,750,20120143,CB,1,27,0,0
10540089,10008137,4600,20130552,CB,1,24,0,0
10540090,10008335,4900,20110821,LB,1,12,0,1
10540091,10008371,750,20120009,LB,1,0,0,0
10540092,10008427,610,20070168,CB,1,45,0,0
10540093,10008464,810,20110093,S,1,5,0,0
10540094,10008496,610,20060134,DT,1,2,0,0
10540095,10008695,1200,20080143,CB,1,0,0,0
10540096,10008750,810,20140131,S,1,0,0,0
10540097,10008761,810,20080194,S,1,1,0,0
10540098,10008858,1540,20090112,S,1,0,0,0
10540099,10008966,1800,20090026,LB,1,40,0,0
10540100,10008980,1800,20100592,CB,1,62,0,0
10540101,10009114,2250,20130169,S,1,8,0,0
10540102,10009187,810,20130649,CB,1,0,0,0
10540103,10009232,2700,20100163,S,1,50,0,0
10540104,10009412,3000,20130025,CB,1,0,0,0
10540105,10009440,3000,20120029,S,1,52,0,0
10540106,10009484,810,20080194,S,1,0,0,0
10540107,10009489,3300,20100032,CB,1,2,0,0
10540108,10009565,3300,20140673,S,1,32,0,0
10540109,10009592,3300,20140673,S,1,21,0,0
10540110,10009652,810,20080194,S,1,11,0,0
10540111,10009687,810,20100144,CB,1,1,0,0
10540112,10009700,3700,20100037,S,1,8,0,0
10540113,10009781,810,20140859,CB,1,0,0,0
10540114,10009805,3700,20140101,DB,1,1,0,0
10540115,10009857,810,20110093,S,1,0,0,0
10540116,10009956,810,20080194,S,1,6,0,0
10540117,10010107,920,20070018,CB,1,-3,0,0
10540118,10010128,920,20120167,S,1,14,0,0
10540119,10010179,920,20120167,S,1,28,0,0
10540120,10010260,920,20120812,LB,1,5,0,0
10540121,10010274,920,20050006,CB,1,12,0,0
10540122,10010319,325,20140017,LB,1,5,0,0
10540123,10010427,750,20080027,CB,1,80,0,0
10540124,10010451,750,20060043,S,1,8,0,0
10540125,10010490,920,20070021,S,1,31,0,0
10540126,10010553,1050,20110954,LB,1,15,0,0
10540127,10010691,1050,20110137,DB,1,30,0,0
10540128,10010702,1050,20110137,DB,1,0,0,0
10540129,10010732,1400,20080020,CB,1,33,1,0
10540130,10010768,920,20070021,S,1,3,0,0
10540131,10010852,920,20050006,CB,1,11,0,0
10540132,10010880,920,20120017,CB,1,30,1,0
10540133,10010890,920,20120017,CB,1,0,0,0
10540134,10010973,920,20060042,S,1,33,1,0
10540135,10011147,2250,20090059,S,1,0,0,0
10540136,10011183,2250,20110195,LB,1,10,0,0
10540137,10011199,920,20120167,S,1,16,0,0
10540138,10011250,920,20030005,CB,1,0,0,0
10540139,10011384,3430,20110562,CB,1,-2,0,0
10540140,10011444,3900,20070170,CB,1,12,0,1
10540141,10011622,920,20040117,DE,1,2,0,0
10540142,10011634,2100,20040498,S,1,0,0,0
10540143,10011637,920,20070021,S,1,0,0,0
10540144,10011831,1050,20120463,DB,1,17,0,0
10540145,10012012,1050,20140973,DB,1,13,0,0
10540146,10012091,920,20120017,CB,1,2,0,0
10540147,10012105,1050,20110954,LB,1,15,0,0
10540148,10012113,920,20090038,LB,1,33,0,1
10540149,10012118,920,20050006,CB,1,0,0,0
10540150,10012227,1050,20100007,DB,1,0,0,0
10540151,10012361,2120,20110189,ILB,1,0,0,0
10540152,10012407,2200,20040420,S,1,0,0,0
10540153,10012484,1050,20140008,DB,1,23,1,0
10540154,10012533,1050,20050666,DB,1,34,0,0
10540155,10012566,2200,20100646,CB,1,0,0,0
10540156,10012622,2510,20130030,LB,1,27,0,0
10540157,10012671,1050,20140071,LB,1,23,0,0
10540158,10012812,1050,20120463,DB,1,62,1,0
10540159,10012924,1050,20120463,DB,1,35,0,0
10540160,10013211,1050,20110137,DB,1,-2,0,0
10540161,10013302,1050,20060008,DB,1,54,0,0
10540162,10013320,4900,20130043,CB,1,18,0,0
10540163,10013322,1050,20120463,DB,1,12,0,0
10540164,10013390,4900,20090249,DT,1,3,0,0
10540165,10013433,1200,20140875,CB,1,58,1,0
10540166,10013520,3800,20130069,S,1,9,0,0
10540167,10013560,3800,20060019,CB,1,7,0,0
10540168,10013649,325,20130609,CB,1,0,0,0
10540169,10013785,1400,20090411,CB,1,0,0,0
10540170,10013992,1200,20120113,LB,1,5,0,0
10540171,10014083,1200,20080143,CB,1,2,0,0
10540172,10014179,2120,20100136,S,1,5,0,0
10540173,10014316,1200,20130080,S,1,46,0,0
10540174,10014319,1200,20140119,LB,1,8,0,0
10540175,10014373,1200,20080140,CB,1,0,0,1
10540176,10014444,1200,20070048,LB,1,1,0,0
10540177,10014603,3410,20110019,CB,1,38,0,0
10540178,10014820,3700,20100037,S,1,0,0,1
10540179,10014828,3700,20080229,CB,1,0,0,0
10540180,10014867,3700,20100037,S,1,1,0,0
10540181,10014903,4500,20130018,S,1,48,0,0
10540182,10014918,4500,20070011,LB,1,0,0,0
10540183,10014936,4500,20100137,CB,1,0,0,0
10540184,10015062,1200,20130080,S,1,0,0,0
10540185,10015242,3800,20090092,CB,1,1,0,0
10540186,10015264,3800,20080050,DE,1,23,0,0
10540187,10015417,610,20070168,CB,1,30,0,0
10540188,10015457,1400,20120142,LB,1,0,0,0
10540189,10015461,610,20120010,CB,1,27,0,0
10540190,10015470,1400,20110460,CB,1,38,0,0
10540191,10015577,2120,20130717,DB,1,1,0,0
10540192,10015657,2120,20120849,SS,1,10,0,0
10540193,10015728,1400,20110045,S,1,15,0,0
10540194,10015854,1400,20110045,S,1,2,0,0
10540195,10015963,1400,20140031,CB,1,2,0,0
10540196,10016000,1400,20110045,S,1,0,0,0
10540197,10016203,1400,20080020,CB,1,41,1,1
10540198,10016321,1400,20110002,LB,1,3,0,1
10540199,10016360,1400,20100038,S,1,37,0,0
10540200,10016556,1400,20120187,S,1,5,0,0
10540201,10016637,1400,20110460,CB,1,1,0,0
10540202,10016682,4400,20070037,FS,1,19,0,1
10540203,10016706,1400,20110045,S,1,0,0,0
10540204,10016834,4600,20100517,CB,1,11,0,0
10540205,10016868,1400,20120478,LB,1,27,0,0
10540206,10016965,1400,20080020,CB,1,3,0,0
10540207,10017080,1540,20030039,CB,1,41,1,0
10540208,10017089,610,20120010,CB,1,21,0,0
10540209,10017353,1540,20090112,S,1,0,0,0
10540210,10017381,1540,20070737,S,1,0,0,0
10540211,10017534,1050,20130068,DB,1,2,0,1
10540212,10017547,1540,20110739,S,1,5,0,0
10540213,10017580,1800,20140021,S,1,9,0,0
10540214,10017596,1800,20110131,CB,1,0,0,0
10540215,10017726,2250,20120038,DE,1,21,0,0
10540216,10017832,1540,20090592,LB,1,2,0,0
10540217,10017849,1540,20120196,CB,1,2,0,0
10540218,10017918,1540,20070737,S,1,70,0,0
10540219,10017919,2700,20060758,CB,1,0,0,0
10540220,10018083,1540,20090112,S,1,56,0,0
10540221,10018089,1540,20130036,CB,1,2,0,0
10540222,10018200,3300,20090096,CB,1,0,0,0
10540223,10018301,3300,20130015,S,1,45,0,0
10540224,10018323,1540,20090112,S,1,23,0,0
10540225,10018428,1540,20090076,LB,1,13,0,0
10540226,10018448,1540,20090112,S,1,18,0,0
10540227,10018546,1540,20090112,S,1,0,0,0
10540228,10018571,1540,20070737,S,1,11,0,0
10540229,10018720,1800,20100071,S,1,32,0,0
10540230,10018840,750,20060043,S,1,27,0,1
10540231,10018872,1800,20090026,LB,1,22,1,1
10540232,10018952,1800,20120062,CB,1,21,0,0
10540233,10019024,1800,20130159,DB,1,9,0,0
10540234,10019146,1800,20120062,CB,1,82,1,0
10540235,10019546,1800,20060572,CB,1,0,0,0
10540236,10019604,1800,20130505,CB,1,0,0,1
10540237,10019714,1800,20020002,LB,1,49,1,0
10540238,10019718,1800,20110772,LB,1,10,0,0
10540239,10019784,3000,20120029,S,1,5,0,0
10540240,10020061,1800,20060724,CB,1,0,0,0
10540241,10020120,3430,20070047,LB,1,9,0,1
10540242,10020248,2520,20140005,LB,1,13,0,0
10540243,10020459,1800,20020002,LB,1,52,1,0
10540244,10020484,1800,20060724,CB,1,2,0,0
10540245,10020641,200,20130243,S,1,0,0,0
10540246,10020668,2120,20140216,CB,1,64,1,0
10540247,10020674,2120,20140564,ILB,1,16,0,0
10540248,10020710,325,20100447,S,1,0,0,0
10540249,10020760,2120,20130717,CB,1,2,0,0
10540250,10020767,2120,20100020,CB,1,5,0,0
10540251,10020804,2120,20100020,CB,1,27,0,0
10540252,10020947,610,20080011,CB,1,0,0,0
10540253,10020970,610,20120105,LB,1,0,0,0
10540254,10020973,2120,20110011,DE,1,80,1,0
10540255,10021059,2120,20130515,CB,1,0,0,0
10540256,10021072,920,20030005,CB,1,4,0,1
10540257,10021143,920,20090038,LB,1,4,0,0
10540258,10021161,2120,20060024,CB,1,60,1,0
10540259,10021304,2120,20130734,ILB,1,8,0,0
10540260,10021440,2250,20130064,CB,1,55,1,0
10540261,10021610,2120,20130717,DB,1,51,1,0
10540262,10021643,2120,20130505,CB,1,13,0,0
10540263,10021710,2120,20130505,CB,1,4,0,0
10540264,10021716,3700,20060033,LB,1,0,0,0
10540265,10021830,4500,20100034,CB,1,33,0,0
10540266,10021850,4500,20140077,LB,1,34,1,0
10540267,10021865,2120,20140216,CB,1,77,1,0
10540268,10021927,2120,20060024,CB,1,25,0,0
10540269,10022006,2120,20130505,CB,1,8,0,0
10540270,10022059,2120,20130717,CB,1,67,0,0
10540271,10022069,2120,20140216,CB,1,38,0,1
10540272,10022249,325,20060012,DT,1,3,0,0
10540273,10022309,2200,20090025,CB,1,29,0,0
10540274,10022343,325,20140017,LB,1,18,0,0
10540275,10022366,2200,20090041,CB,1,0,0,1
10540276,10022759,2120,20100136,S,1,27,1,0
10540277,10022897,2200,20090025,CB,1,8,0,0
10540278,10022908,2200,20090025,CB,1,42,0,0
10540279,10023088,2200,20040420,S,1,0,0,0
10540280,10023109,3200,20100027,DB,1,10,0,0
10540281,10023130,2200,20040420,S,1,10,0,0
10540282,10023265,3300,20130015,S,1,0,0,0
10540283,10023342,2200,20100646,CB,1,0,0,0
10540284,10023347,3300,20140659,CB,1,0,0,0
10540285,10023426,2200,20090041,CB,1,2,0,1
10540286,10023690,2200,20090131,CB,1,0,0,0
10540287,10023763,3700,20090014,S,1,8,0,0
10540288,10023819,2200,20040420,S,1,8,0,0
10540289,10023863,2100,20080407,LB,1,7,0,0
10540290,10023946,2200,20040420,S,1,6,0,0
10540291,10023960,5110,20020525,S,1,8,0,0
10540292,10024013,2200,20090131,CB,1,20,0,1
10540293,10024306,1050,20120463,DB,1,31,0,0
10540294,10024363,1050,20120463,DB,1,1,0,0
10540295,10024418,1050,20110137,DB,1,6,0,0
10540296,10024450,2250,20140144,LB,1,15,0,0
10540297,10024607,1200,20110040,LB,1,0,0,0
10540298,10024622,1200,20090606,S,1,68,0,1
10540299,10024748,2120,20130057,SS,1,6,0,0
10540300,10024922,2200,20090025,CB,1,-7,0,0
10540301,10024951,2200,20090131,CB,1,47,1,0
10540302,10025001,2700,20090033,S,1,81,1,0
10540303,10025049,2700,20060758,CB,1,22,1,0
10540304,10025098,2250,20110195,LB,1,0,0,0
10540305,10025356,3900,20110128,CB,1,0,0,0
10540306,10025433,3900,20090188,CB,1,22,1,0
10540307,10025492,2250,20120181,S,1,68,1,0
10540308,10025812,2310,20090061,CB,1,36,1,0
10540309,10025824,920,20120017,CB,1,40,1,0
10540310,10025863,2310,20130846,S,1,51,1,0
10540311,10026027,1400,20050011,DE,1,3,0,0
10540312,10026115,2310,20110639,CB,1,10,0,0
10540313,10026271,3000,20090216,CB,1,14,0,0
10540314,10026282,3000,20060017,LB,1,28,0,0
10540315,10026311,2310,20110639,CB,1,0,0,0
10540316,10026350,3000,20120156,CB,1,34,0,0
10540317,10026496,2310,20090061,CB,1,34,0,0
10540318,10026524,2310,20080497,S,1,39,1,0
10540319,10026967,2310,20100244,S,1,0,0,0
10540320,10027048,2310,20090061,CB,1,38,0,1
10540321,10027050,2310,20100244,S,1,0,0,0
10540322,10027274,2100,20090203,CB,1,0,0,0
10540323,10027302,2100,20090203,CB,1,0,0,0
10540324,10027369,2100,20070019,S,1,12,0,0
10540325,10027537,3800,20110005,CB,1,0,0,0
10540326,10027589,2510,20120039,CB,1,25,1,0
10540327,10027668,1200,20110040,LB,1,25,1,0
10540328,10027694,1200,20120006,CB,1,-8,0,0
10540329,10027819,2510,20130030,LB,1,0,0,0
10540330,10027845,2510,20120065,CB,1,4,0,0
10540331,10027987,1800,20120924,S,1,19,0,1
10540332,10028102,3000,20120066,CB,1,0,0,0
10540333,10028178,3000,20120029,S,1,81,1,0
10540334,10028201,2510,20080002,DE,1,2,0,0
10540335,10028352,2510,20140758,LB,1,-2,0,0
10540336,10028404,3410,20140823,DE,1,7,0,0
10540337,10028435,3410,20080016,CB,1,20,0,1
10540338,10028457,3410,20080016,CB,1,18,0,1
10540339,10028600,2510,20140188,CB,1,0,0,0
10540340,10028610,2510,20120065,CB,1,22,0,0
10540341,10028695,2510,20120065,CB,1,43,1,0
10540342,10029031,4500,20140129,CB,1,20,1,0
10540343,10029092,2700,20100223,CB,1,0,0,0
10540344,10029441,1200,20140875,CB,1,1,0,0
10540345,10029487,1200,20140875,CB,1,9,1,0
10540346,10029574,1800,20120062,CB,1,10,0,0
10540347,10029595,1800,20100592,CB,1,0,0,0
10540348,10029918,2510,20140188,CB,1,12,0,0
10540349,10030081,3000,20120029,S,1,11,0,0
10540350,10030150,2700,20120608,DE,1,2,0,0
10540351,10030262,3200,20120224,CB,1,0,0,0
10540352,10030625,2700,20100163,S,1,16,0,0
10540353,10030680,2700,20060758,CB,1,26,0,0
10540354,10030690,2700,20060758,CB,1,0,0,0
10540355,10031068,3000,20120029,S,1,1,0,0
10540356,10031081,3000,20120066,CB,1,-1,0,0
10540357,10031233,3000,20120066,CB,1,23,0,0
10540358,10031315,810,20140014,CB,1,31,0,0
10540359,10031358,3000,20120210,LB,1,0,0,1
10540360,10031409,1540,20090112,S,1,20,0,0
10540361,10031470,1540,20120138,LB,1,2,0,0
10540362,10031486,1540,20120138,LB,1,0,0,0
10540363,10031605,1800,20100071,S,1,-1,0,1
10540364,10031622,1800,20130159,DB,1,0,0,0
10540365,10031740,3200,20100027,DB,1,60,0,0
10540366,10031765,3200,20070014,CB,1,0,0,0
10540367,10031818,3200,20130083,CB,1,0,0,0
10540368,10031867,3200,20140029,DL,1,0,0,0
10540369,10031886,3000,20130120,LB,1,27,1,0
10540370,10031966,3430,20110562,CB,1,0,0,0
10540371,10032116,3000,20100244,S,1,1,0,0
10540372,10032300,3000,20090216,CB,1,1,0,0
10540373,10032475,325,20040039,ILB,1,0,0,0
10540374,10032524,3200,20100027,DB,1,0,0,0
10540375,10032568,3200,20130091,DB,1,0,0,0
10540376,10032835,3200,20130235,LB,1,61,0,0
10540377,10032942,3200,20100027,DB,1,0,0,1
10540378,10032974,3200,20070014,CB,1,0,0,0
10540379,10033073,3200,20070014,CB,1,0,0,1
10540380,10033278,3200,20060135,DE,1,11,0,0
10540381,10033336,1400,20140031,CB,1,0,0,0
10540382,10033358,3200,20050439,CB,1,30,0,0
10540383,10033539,1540,20070737,S,1,5,0,0
10540384,10033605,3200,20130083,CB,1,0,0,0
10540385,10033681,2200,20060034,ILB,1,6,0,0
10540386,10033745,3200,20070014,CB,1,30,0,0
10540387,10033772,3200,20130052,LB,1,25,0,0
10540388,10033811,2700,20070692,LB,1,0,0,0
10540389,10033842,3200,20130091,DB,1,60,0,0
10540390,10033908,3200,20090034,S,1,10,0,0
10540391,10034302,3200,20040021,DL,1,1,0,0
10540392,10034317,3700,20080229,CB,1,77,1,0
10540393,10034403,3200,20130091,DB,1,33,0,0
10540394,10034439,3200,20120197,DB,1,0,0,0
10540395,10034524,200,20130022,CB,1,0,0,0
10540396,10034639,200,20100249,CB,1,5,0,0
10540397,10034681,3300,20140673,S,1,0,0,0
10540398,10034916,325,20110949,S,1,44,1,0
10540399,10034990,750,20140148,CB,1,0,0,0
10540400,10035404,3300,20080543,ILB,1,10,0,0
10540401,10035429,3300,20120162,CB,1,0,0,0
10540402,10035625,4500,20060207,S,1,22,0,0
10540403,10035704,4500,20110080,CB,1,29,0,0
10540404,10035867,3300,20100032,CB,1,0,0,0
10540405,10035888,4900,20130043,CB,1,0,0,0
10540406,10035909,4900,20080566,LB,1,33,1,0
10540407,10035982,4900,20100104,CB,1,0,0,0
10540408,10036111,2100,20130248,S,1,0,0,1
10540409,10036132,3300,20140167,S,1,19,0,0
10540410,10036201,3800,20110103,LB,1,3,0,0
