fumId,playId,teamId,playerId,fumPosition,fumType,fumOOB,fumTurnover,fumNull
6800326,6015921,2310,20050230,QB,forced,0,1.0,0
6800327,6015969,2310,20070023,WR,forced,0,0.0,0
6800328,6016047,1400,20090012,RB,forced,0,1.0,0
6800329,6016064,1400,20000472,LS,unforced,0,0.0,0
6800330,6016162,3430,20060025,WR,forced,0,1.0,0
6800331,6016210,1400,20100080,OL,unforced,0,1.0,0
6800332,6016228,1400,20100022,WR,forced,0,1.0,0
6800333,6016278,1400,20050106,QB,forced,0,1.0,0
6800334,6016280,2520,20080004,RB,unforced,0,0.0,1
6800335,6016292,1400,20100225,CB,forced,0,0.0,0
6800336,6016297,1400,20080042,WR,forced,0,0.0,0
6800337,6016358,2520,20030019,QB,forced,0,0.0,0
6800338,6016589,4400,20100012,RB,forced,0,0.0,0
6800339,6016607,4400,20100012,RB,forced,0,0.0,0
6800340,6016689,4400,20030149,P,unforced,0,0.0,0
6800341,6016744,4600,20100111,CB,unforced,0,1.0,0
6800342,6016787,1400,20090012,RB,forced,1,0.0,0
6800343,6016965,1400,20080042,WR,forced,0,1.0,0
6800344,6016981,1400,20090012,RB,forced,0,1.0,0
6800345,6017209,1540,20060441,RB,forced,0,1.0,0
6800346,6017319,810,20060011,QB,forced,0,1.0,0
6800347,6017346,1540,20020054,RB,forced,0,0.0,0
6800348,6017416,1540,20080064,RB,forced,0,1.0,0
6800349,6017433,1050,19970478,QB,unforced,0,0.0,0
6800350,6017446,1050,20060145,RB,forced,0,1.0,0
6800351,6017500,1050,20080637,TE,forced,0,1.0,0
6800352,6017519,1050,20100085,QB,forced,0,1.0,0
6800353,6017543,1540,20070043,QB,unforced,0,0.0,0
6800354,6017555,1800,20100154,TE,forced,0,1.0,0
6800355,6017726,1540,20060061,TE,forced,0,1.0,0
6800356,6018045,3430,20090005,QB,unforced,0,0.0,0
6800357,6018051,3430,20100029,CB,forced,0,0.0,0
6800358,6018095,3430,20090005,QB,unforced,0,0.0,0
6800359,6018106,3430,20090005,QB,forced,0,0.0,0
6800360,6018121,3430,20050003,WR,forced,0,1.0,0
6800361,6018170,1540,20090001,QB,unforced,0,0.0,0
6800362,6018251,3700,20010001,QB,forced,0,0.0,0
6800363,6018334,3700,20010001,QB,unforced,0,0.0,0
6800364,6018357,1540,20020439,QB,forced,0,0.0,0
6800365,6018420,2510,20080571,WR,forced,0,1.0,0
6800366,6018667,5110,20100719,WR,unforced,0,0.0,0
6800367,6018668,5110,19990002,QB,unforced,0,0.0,0
6800368,6018699,1540,20030071,WR,forced,0,1.0,0
6800369,6018753,5110,20030022,QB,forced,0,1.0,0
6800370,6018862,1800,20070078,WR,forced,0,0.0,0
6800371,6018875,1800,20050424,FB,forced,0,0.0,0
6800372,6018924,1800,19990213,WR,forced,0,1.0,0
6800373,6019005,1800,20050024,QB,unforced,0,0.0,0
6800374,6019071,1800,20050412,RB,forced,0,1.0,0
6800375,6019130,1800,20100592,CB,unforced,0,1.0,0
6800376,6019171,1800,20080567,RB,forced,0,0.0,0
6800377,6019174,1800,20080209,QB,forced,0,0.0,0
6800378,6019235,1800,20070078,WR,forced,0,0.0,0
6800379,6019275,1800,20060724,CB,unforced,1,0.0,0
6800380,6019287,1200,20100575,CB,forced,0,1.0,0
6800381,6019307,1200,19960412,QB,forced,0,0.0,0
6800382,6019321,1200,19960412,QB,forced,0,0.0,0
6800383,6019358,1200,20100024,WR,unforced,0,1.0,0
6800384,6019392,1540,20020439,QB,unforced,0,0.0,0
6800385,6019418,1540,20100030,RB,forced,0,1.0,0
6800386,6019451,1800,20080036,WR,forced,0,1.0,0
6800387,6019473,1800,20050024,QB,unforced,0,0.0,1
6800388,6019501,1800,20080036,WR,forced,0,1.0,0
6800389,6019585,1800,20050412,RB,forced,0,0.0,0
6800390,6019609,2200,20100618,KR,unforced,0,1.0,0
6800391,6019615,1800,20070063,RB,forced,0,1.0,0
6800392,6019620,1800,20060115,S,unforced,0,0.0,0
6800393,6019653,2200,19980001,QB,forced,0,1.0,0
6800394,6019698,2200,20090201,QB,unforced,0,0.0,0
6800395,6019702,2200,20090201,QB,unforced,0,0.0,0
6800396,6019772,1800,20060724,CB,unforced,0,0.0,0
6800397,6019899,1800,20070063,RB,forced,0,0.0,0
6800398,6019989,3000,20030012,DT,unforced,0,0.0,0
6800399,6020109,1800,20080036,WR,forced,0,1.0,0
6800400,6020133,3410,20070250,RB,forced,0,1.0,0
6800401,6020160,3410,20050110,RB,forced,0,1.0,0
6800402,6020163,1800,20050024,QB,unforced,0,0.0,0
6800403,6020214,1800,20060724,CB,unforced,0,0.0,0
6800404,6020326,3900,20080023,RB,forced,0,1.0,0
6800405,6020602,325,20080018,QB,forced,0,0.0,0
6800406,6020630,2120,20090637,RB,forced,0,0.0,0
6800407,6020772,1200,20030681,QB,unforced,0,1.0,0
6800408,6020798,2120,20040090,QB,forced,0,1.0,1
6800409,6020801,1200,20090624,WR,forced,0,0.0,0
6800410,6020809,1200,20030681,QB,unforced,0,0.0,0
6800411,6020983,2120,20090637,RB,forced,0,1.0,0
6800412,6021143,2200,20090127,WR,forced,0,1.0,0
6800413,6021316,2250,20060028,TE,forced,0,1.0,0
6800414,6021498,2120,20040090,QB,forced,0,0.0,0
6800415,6021508,3410,20080507,WR,unforced,0,0.0,0
6800416,6021585,2120,20040090,QB,forced,0,1.0,0
6800417,6021629,3410,20070189,OT,unforced,0,0.0,0
6800418,6021700,4400,20100012,RB,forced,0,1.0,0
6800419,6021775,2120,20040090,QB,forced,0,0.0,0
6800420,6021919,2120,20100749,WR,unforced,0,0.0,0
6800421,6022042,2120,20040090,QB,forced,0,0.0,0
6800422,6022244,2200,20090174,QB,unforced,0,0.0,0
6800423,6022261,920,20080046,WR,unforced,0,1.0,0
6800424,6022322,920,20050004,HB,forced,0,1.0,0
6800425,6022441,920,20100021,TE,forced,0,1.0,0
6800426,6022473,1200,19960412,QB,unforced,0,0.0,0
6800427,6022609,1200,20100575,CB,forced,0,0.0,0
6800428,6022761,2120,20070073,WR,forced,0,0.0,0
6800429,6022801,2120,20040090,QB,forced,0,1.0,0
6800430,6022888,2250,20020108,QB,unforced,0,0.0,0
6800431,6022894,2250,20020108,QB,unforced,0,0.0,0
6800432,6022902,2250,20090107,WR,unforced,0,1.0,0
6800433,6023030,2310,20080073,RB,forced,0,1.0,0
6800434,6023052,2200,19980001,QB,forced,0,0.0,0
6800435,6023125,2310,20050230,QB,unforced,0,0.0,0
6800436,6023178,2200,20060030,RB,unforced,0,0.0,0
6800437,6023203,3410,20040001,QB,forced,0,1.0,0
6800438,6023234,3410,20040001,QB,forced,0,1.0,0
6800439,6023268,3410,20040001,QB,forced,0,0.0,0
6800440,6023270,2200,20090092,DB,unforced,0,0.0,1
6800441,6023285,2200,20090498,RB,forced,0,1.0,0
6800442,6023440,3430,20050003,WR,forced,0,0.0,0
6800443,6023569,2200,20100615,RB,forced,0,1.0,0
6800444,6023599,4500,20060100,RB,forced,0,1.0,0
6800445,6023616,2200,20070032,WR,forced,1,0.0,0
6800446,6023665,4500,20090610,LB,forced,0,1.0,0
6800447,6023669,2200,20090201,QB,unforced,0,0.0,0
6800448,6023733,4500,20100753,WR,unforced,0,1.0,0
6800449,6023744,4500,20090171,QB,unforced,0,0.0,0
6800450,6023924,2200,20010429,RB,forced,0,1.0,0
6800451,6023926,2100,19950005,QB,unforced,0,1.0,0
6800452,6023934,200,20000075,QB,unforced,0,0.0,0
6800453,6023979,200,20090685,RB,forced,0,1.0,0
6800454,6024076,200,20100413,WR,unforced,0,1.0,0
6800455,6024165,2250,20060060,RB,forced,0,1.0,0
6800456,6024183,1050,20100007,DB,forced,0,0.0,0
6800457,6024192,2250,20020108,QB,forced,0,1.0,0
6800458,6024287,1400,20010121,RB,forced,0,1.0,0
6800459,6024510,2120,20040090,QB,unforced,0,0.0,0
6800460,6024532,2250,20100180,RB/KR,forced,0,0.0,0
6800461,6024549,2120,20050198,TE,forced,0,1.0,0
6800462,6024579,2200,20090498,RB,forced,1,0.0,0
6800463,6024661,2200,20010030,WR,forced,0,1.0,0
6800464,6024717,2250,20100203,S/CB,forced,0,1.0,0
6800465,6024781,2250,20040106,QB,unforced,0,0.0,0
6800466,6024840,2250,20040106,QB,unforced,0,0.0,0
6800467,6024966,2520,20100108,WR,forced,0,1.0,0
6800468,6024992,2520,20050025,QB,forced,0,1.0,1
6800469,6025070,2250,20020108,QB,unforced,0,0.0,0
6800470,6025198,2100,20060003,QB,unforced,0,0.0,0
6800471,6025263,2250,20060028,TE,unforced,0,1.0,0
6800472,6025430,2250,20020108,QB,forced,0,0.0,0
6800473,6025438,2250,20020108,QB,forced,0,0.0,0
6800474,6025680,325,20080018,QB,unforced,0,0.0,0
6800475,6025698,325,20080018,QB,forced,0,1.0,0
6800476,6025714,2310,20080073,RB,forced,0,1.0,0
6800477,6025743,325,20080206,S,forced,0,1.0,0
6800478,6025762,2310,20100036,WR,forced,0,1.0,0
6800479,6025840,610,20050250,QB,forced,0,0.0,0
6800480,6025870,610,20100009,RB,forced,0,0.0,0
6800481,6025942,610,20040013,WR,forced,1,0.0,0
6800482,6026112,2310,20100036,WR,forced,0,1.0,0
6800483,6026133,1400,20050106,QB,forced,0,1.0,0
6800484,6026147,2310,19960408,OC,unforced,0,0.0,0
6800485,6026163,1800,20090563,WR,forced,0,0.0,0
6800486,6026350,2250,20090107,WR,forced,0,1.0,0
6800487,6026459,2250,20100180,RB/KR,forced,0,0.0,0
6800488,6026496,2520,20090007,WR,forced,0,1.0,0
6800489,6026520,2310,20100050,CB,unforced,0,0.0,0
6800490,6026666,2310,20080073,RB,unforced,0,1.0,0
6800491,6026672,2310,20050230,QB,forced,0,0.0,0
6800492,6026878,4400,20040004,QB,unforced,0,0.0,0
6800493,6026894,4400,20100012,RB,forced,0,1.0,0
6800494,6026917,2310,20100036,WR,unforced,0,0.0,0
6800495,6026971,4400,20040004,QB,unforced,0,0.0,0
6800496,6027143,4500,20050001,QB,forced,0,0.0,0
6800497,6027163,2310,20050230,QB,unforced,0,0.0,0
6800498,6027191,2100,19950005,QB,unforced,0,0.0,0
6800499,6027224,2310,20000007,RB,forced,0,0.0,0
6800500,6027323,2310,20000007,RB,forced,0,1.0,0
6800501,6027389,200,20040154,RB,forced,0,1.0,0
6800502,6027565,2700,20040510,CB,unforced,0,0.0,0
6800503,6027647,2700,20060119,WR,unforced,0,1.0,0
6800504,6027651,2700,20070217,QB,unforced,0,0.0,0
6800505,6027671,810,20060011,QB,forced,0,0.0,0
6800506,6027730,2700,20050081,OG,unforced,0,0.0,0
6800507,6027817,2700,20100522,S,unforced,1,0.0,0
6800508,6027895,1050,20050576,WR,unforced,0,0.0,0
6800509,6027953,2700,20080544,WR,forced,0,1.0,0
6800510,6027971,2700,20050081,OG,unforced,0,0.0,0
6800511,6028028,1540,20070776,WR,unforced,0,0.0,0
6800512,6028052,2700,20060751,RB,forced,0,0.0,0
6800513,6028069,2700,20080544,WR,unforced,0,0.0,0
6800514,6028112,2700,20080057,QB,forced,0,0.0,0
6800515,6028131,3200,20040574,WR,unforced,0,0.0,0
6800516,6028327,2700,19990005,RB,forced,0,0.0,0
6800517,6028451,3900,20100082,WR,forced,0,1.0,0
6800518,6028459,3900,20040011,QB,forced,0,1.0,0
6800519,6028492,2700,20090108,WR,forced,0,1.0,0
6800520,6028574,3900,20040011,QB,forced,0,0.0,0
6800521,6028590,3900,20040011,QB,forced,0,0.0,0
6800522,6028648,4900,20040235,RB,forced,0,0.0,0
6800523,6028655,4900,20040235,RB,forced,0,1.0,0
6800524,6028659,4900,20090233,WR,unforced,1,0.0,0
6800525,6028664,4900,20080160,QB,unforced,0,1.0,0
6800526,6028668,2700,20040045,OC,unforced,0,1.0,0
6800527,6028683,4900,20060426,OC,unforced,0,0.0,0
6800528,6028687,4900,20080160,QB,unforced,0,0.0,0
6800529,6028743,4900,20100661,WR,forced,0,1.0,0
6800530,6028750,2100,20050179,TE,forced,0,1.0,0
6800531,6028850,2100,20060003,QB,forced,0,1.0,0
6800532,6028906,2700,19990005,RB,forced,0,0.0,0
6800533,6028920,3800,20050123,FS,forced,1,1.0,0
6800534,6028989,3000,20090022,WR,forced,0,1.0,0
6800535,6029114,610,20080011,CB,unforced,0,1.0,0
6800536,6029169,610,20020504,FB,forced,0,1.0,0
6800537,6029193,610,20050250,QB,forced,0,1.0,0
6800538,6029198,610,20050250,QB,unforced,0,0.0,0
6800539,6029205,610,20050250,QB,unforced,0,1.0,0
6800540,6029240,810,20080070,WR,forced,0,0.0,0
6800541,6029255,3000,19910033,QB,unforced,0,0.0,0
6800542,6029303,3000,20100199,QB,unforced,0,0.0,1
6800543,6029315,3000,20100199,QB,forced,0,0.0,0
6800544,6029351,3000,20100051,RB,forced,0,1.0,0
6800545,6029387,3000,20070071,RB,forced,0,1.0,0
6800546,6029403,3000,19910033,QB,unforced,0,1.0,0
6800547,6029535,1200,20100024,WR,unforced,0,1.0,1
6800548,6029570,1400,20100025,QB,unforced,0,1.0,0
6800549,6029593,1400,20090409,TE,forced,0,1.0,0
6800550,6029601,1400,20080475,RB,forced,0,1.0,0
6800551,6029695,3000,20080507,RB,forced,0,1.0,0
6800552,6029742,1540,20070776,WR,unforced,0,1.0,0
6800553,6029842,3000,20100051,RB,unforced,0,1.0,0
6800554,6029907,3000,20100051,RB,forced,0,1.0,0
6800555,6030010,3000,20080187,OC,unforced,0,0.0,0
6800556,6030060,3000,20040078,WR,unforced,0,0.0,0
6800557,6030106,3000,19910033,QB,forced,0,1.0,0
6800558,6030116,2700,19990005,RB,forced,0,1.0,0
6800559,6030126,3000,20050745,WR,unforced,0,0.0,1
6800560,6030148,2700,20050002,RB,forced,0,1.0,0
6800561,6030238,3000,20060064,QB,unforced,0,0.0,0
6800562,6030315,3000,20080187,OC,unforced,0,0.0,0
6800563,6030346,3000,19910033,QB,forced,0,1.0,0
6800564,6030375,3000,19910033,QB,forced,0,0.0,1
6800565,6030542,325,20080018,QB,forced,0,0.0,0
6800566,6030732,610,20030055,SS,unforced,1,0.0,0
6800567,6030744,3200,20090083,WR,forced,0,1.0,0
6800568,6030887,920,20050004,HB,forced,0,1.0,0
6800569,6030919,920,20030001,QB,unforced,0,0.0,0
6800570,6031049,3200,20090232,WR,unforced,0,0.0,0
6800571,6031065,3200,20000199,QB,forced,0,0.0,0
6800572,6031184,1800,20080209,QB,forced,0,1.0,0
6800573,6031220,3200,20000199,QB,unforced,0,0.0,0
6800574,6031363,3200,20080560,RB,forced,0,1.0,0
6800575,6031411,2700,19990005,RB,forced,0,1.0,0
6800576,6031775,3200,20100250,QB,forced,0,1.0,1
6800577,6031802,3300,20090558,WR,unforced,0,0.0,0
6800578,6031813,3300,20090668,RB,forced,0,0.0,0
6800579,6031916,3430,20090005,QB,unforced,0,0.0,0
6800580,6032036,3430,20010005,RB,unforced,0,0.0,0
6800581,6032052,3200,20090034,S,unforced,0,0.0,0
6800582,6032077,3200,20000199,QB,forced,0,0.0,0
6800583,6032107,3200,20080560,RB,forced,0,0.0,0
6800584,6032398,3300,20100667,RB,forced,0,1.0,0
6800585,6032414,200,20080098,S,unforced,0,1.0,0
6800586,6032510,3300,20050685,WR,forced,0,1.0,0
6800587,6032538,3300,20100667,RB,forced,0,1.0,0
6800588,6032565,3300,20010032,QB,forced,0,0.0,0
6800589,6032589,750,20090216,CB,forced,0,1.0,0
6800590,6032661,3300,20010032,QB,unforced,0,0.0,0
6800591,6032687,3300,20050685,WR,unforced,0,0.0,0
6800592,6032707,1050,20050576,WR,forced,0,0.0,0
6800593,6032829,2120,20100197,WR,unforced,0,1.0,0
6800594,6032857,2120,20090637,RB,forced,0,1.0,0
6800595,6032897,2120,20050145,QB,unforced,0,0.0,0
6800596,6032989,3300,20010032,QB,unforced,0,0.0,0
6800597,6033022,3000,20040078,WR,unforced,0,0.0,0
6800598,6033203,3900,20100082,WR,forced,0,0.0,0
6800599,6033235,3300,20010032,QB,forced,0,1.0,0
6800600,6033238,3900,20050030,TE,forced,0,1.0,0
6800601,6033275,3300,20010032,QB,forced,0,0.0,0
6800602,6033547,4600,20070012,RB,forced,0,1.0,0
6800603,6033568,4600,20070012,RB,forced,0,1.0,0
6800604,6033627,2510,20040024,RB,forced,0,1.0,0
6800605,6033661,2510,20100001,QB,forced,0,0.0,0
6800606,6033679,3300,20050068,WR,forced,0,1.0,0
6800607,6033808,3300,20040043,RB,forced,0,1.0,0
6800608,6033837,4900,20090017,QB,forced,0,1.0,0
6800609,6033870,3300,20010032,QB,forced,0,1.0,0
6800610,6033895,4900,20100498,RB,forced,0,1.0,0
6800611,6033898,3300,20090435,QB,unforced,0,0.0,0
6800612,6034028,750,20080565,LS,unforced,0,1.0,0
6800613,6034074,750,20070701,QB,forced,0,1.0,0
6800614,6034078,3410,20070250,RB,forced,0,1.0,0
6800615,6034079,750,20070701,QB,forced,0,0.0,0
6800616,6034125,810,20060011,QB,forced,0,0.0,0
6800617,6034131,810,20060011,QB,forced,0,0.0,0
6800618,6034133,810,20060011,QB,forced,0,1.0,0
6800619,6034145,3410,20040001,QB,forced,0,1.0,0
6800620,6034204,3410,20040001,QB,unforced,0,1.0,0
6800621,6034216,3410,20070250,RB,forced,0,1.0,0
6800622,6034283,3410,20070250,RB,forced,0,0.0,0
6800623,6034383,3410,20010538,OG,unforced,0,1.0,0
6800624,6034412,3410,20100221,P/K,unforced,0,1.0,0
6800625,6034496,1540,20070043,QB,forced,0,1.0,0
6800626,6034531,1540,20070776,WR,forced,0,0.0,0
6800627,6034541,1540,20070043,QB,forced,0,0.0,0
6800628,6034548,1540,20030071,WR,forced,0,1.0,0
6800629,6034567,1540,20070043,QB,forced,0,0.0,0
6800630,6034678,2250,20020108,QB,forced,0,0.0,0
6800631,6034725,2250,20020108,QB,forced,0,0.0,0
6800632,6034726,2250,20020108,QB,forced,0,1.0,0
6800633,6034755,3410,20040001,QB,unforced,1,0.0,1
6800634,6034833,3200,20100662,WR,unforced,0,0.0,0
6800635,6034911,3410,20060115,DB,unforced,0,0.0,0
6800636,6034968,3700,20090019,WR,forced,0,1.0,0
6800637,6034995,3410,20080095,WR,forced,0,1.0,0
6800638,6035019,3700,20080049,WR,unforced,0,1.0,0
6800639,6035064,3700,20080049,WR,unforced,0,0.0,0
6800640,6035190,3900,20080156,QB,unforced,0,0.0,0
6800641,6035208,3410,20100455,WR,unforced,1,0.0,0
6800642,6035212,3900,20070776,WR,unforced,0,0.0,0
6800643,6035322,3410,20070250,RB,forced,0,1.0,0
6800644,6035439,5110,20080720,WR,forced,0,1.0,0
6800645,6035471,5110,19990002,QB,forced,0,0.0,0
6800646,6035478,5110,19990002,QB,forced,0,1.0,0
6800647,6035513,5110,19990002,QB,forced,0,0.0,0
6800648,6035514,3410,20070020,CB,unforced,1,0.0,0
6800649,6035523,5110,20100419,RB,forced,0,1.0,0
6800650,6035530,5110,20040081,TE,forced,0,1.0,0
6800651,6035547,3430,20090065,RB,forced,1,0.0,0
6800652,6035552,325,20080018,QB,forced,0,1.0,0
6800653,6035574,325,20030023,RB,forced,0,1.0,0
6800654,6035602,3430,20090065,RB,unforced,0,1.0,0
6800655,6035654,3430,20100029,CB,forced,0,0.0,0
6800656,6035709,610,20080224,WR,forced,0,,0
6800657,6035741,610,20030991,RB,forced,0,0.0,0
6800658,6035819,610,20080056,QB,forced,0,1.0,0
6800659,6035958,920,20080097,WR,unforced,0,1.0,0
6800660,6036057,3430,20060103,WR,forced,0,1.0,0
6800661,6036081,3430,20010005,RB,forced,0,0.0,0
6800662,6036141,3430,20010005,RB,forced,0,0.0,0
6800663,6036297,2120,20090637,RB,forced,0,1.0,0
6800664,6036316,3430,20090065,RB,forced,0,1.0,0
6800665,6036377,3430,20090005,QB,forced,0,1.0,0
6800666,6036403,3430,20090005,QB,unforced,0,0.0,0
6800667,6036407,2700,20080057,QB,forced,0,1.0,0
6800668,6036420,2700,20050002,RB,forced,0,1.0,0
6800669,6036457,2700,20080057,QB,unforced,0,1.0,0
6800670,6036516,3430,20090005,QB,forced,0,0.0,0
6800671,6036520,3430,20090005,QB,forced,0,0.0,0
6800672,6036592,3000,19910033,QB,unforced,0,1.0,0
6800673,6036615,3000,19910033,QB,unforced,0,1.0,0
6800674,6036679,3430,20010005,RB,forced,1,0.0,0
6800675,6036707,3000,19910033,QB,forced,0,0.0,0
6800676,6036856,3200,20000199,QB,forced,0,1.0,0
6800677,6036914,3410,20040001,QB,unforced,0,0.0,0
6800678,6037019,3430,20080560,RB,forced,0,0.0,0
6800679,6037075,5110,20100719,WR,forced,0,1.0,0
6800680,6037095,5110,20030022,QB,unforced,1,0.0,0
6800681,6037097,3430,20060025,WR,forced,0,1.0,0
6800682,6037103,5110,20030022,QB,forced,0,0.0,0
6800683,6037136,3430,20040108,WR,forced,1,0.0,0
6800684,6037170,3430,20100112,RB,forced,0,1.0,0
6800685,6037178,3430,19930118,QB,forced,0,1.0,0
6800686,6037210,2520,20080004,RB,forced,0,1.0,0
6800687,6037262,1400,20100225,CB,unforced,0,1.0,0
6800688,6037343,1400,20100087,WR,forced,0,0.0,0
6800689,6037357,2520,20060194,QB,forced,0,0.0,0
6800690,6037437,2520,20060194,QB,forced,0,1.0,0
6800691,6037659,2520,20030245,CB,forced,0,0.0,0
6800692,6037751,2520,20080004,RB,forced,0,1.0,0
6800693,6037752,2310,20000007,RB,forced,0,0.0,0
6800694,6037759,2520,20050025,QB,unforced,0,0.0,0
6800695,6037794,2310,20100050,CB,forced,0,1.0,0
6800696,6037856,2520,20090427,WR,forced,0,1.0,0
6800697,6037929,2700,20050002,RB,forced,0,0.0,0
6800698,6037950,2520,20080553,FB,forced,0,1.0,0
6800699,6037987,2520,20100108,WR,forced,1,0.0,0
6800700,6038096,4400,20080596,FB,forced,0,1.0,0
6800701,6038103,4400,20040004,QB,forced,0,1.0,0
6800702,6038117,2520,20100108,WR,forced,0,0.0,0
6800703,6038138,2520,20050025,QB,forced,0,0.0,0
6800704,6038216,2520,20070038,TE,forced,0,0.0,0
6800705,6038235,4400,20040004,QB,forced,0,1.0,0
6800706,6038275,4600,20080233,RB,unforced,0,1.0,0
6800707,6038345,2520,20070074,WR,unforced,0,0.0,0
6800708,6038424,2520,20070060,OC,unforced,0,0.0,0
6800709,6038559,4600,19980187,QB,forced,0,0.0,0
6800710,6038607,4500,20050001,QB,unforced,0,0.0,0
6800711,6038658,2520,20070074,WR,unforced,0,0.0,0
6800712,6038811,2520,20050025,QB,forced,0,0.0,0
6800713,6038824,2520,20050025,QB,forced,0,0.0,0
6800714,6038894,2520,20090202,TE,unforced,0,0.0,0
6800715,6039083,200,20080003,QB,forced,0,1.0,0
6800716,6039134,3700,20070036,QB,forced,0,1.0,0
6800717,6039165,1200,20100575,CB,unforced,0,1.0,0
6800718,6039232,3700,20060145,RB,forced,0,0.0,0
6800719,6039308,3700,20070036,QB,forced,1,0.0,0
6800720,6039339,3700,20070567,RB,forced,0,1.0,0
6800721,6039378,3700,20080049,WR,unforced,1,0.0,0
6800722,6039423,1800,20090187,CB,unforced,0,1.0,0
6800723,6039440,3700,20090053,RB,forced,0,0.0,0
6800724,6039464,1800,20050424,FB,forced,0,0.0,0
6800725,6039470,1800,20050024,QB,unforced,0,0.0,0
6800726,6039495,1800,20050024,QB,forced,0,1.0,0
6800727,6039597,3700,20010001,QB,unforced,0,0.0,0
6800728,6039644,3700,20080047,DT,forced,0,0.0,0
6800729,6039731,2120,20040090,QB,forced,0,1.0,0
6800730,6039785,3700,20050795,CB,unforced,1,0.0,0
6800731,6039961,3700,20010001,QB,forced,0,1.0,0
6800732,6040015,3700,20010001,QB,forced,0,0.0,0
6800733,6040083,2250,20100647,QB,forced,0,0.0,0
6800734,6040141,3000,20070007,RB,unforced,0,1.0,0
6800735,6040162,3700,20010001,QB,forced,0,1.0,0
6800736,6040203,3700,20010001,QB,forced,0,1.0,0
6800737,6040303,3410,20060115,DB,unforced,0,0.0,0
6800738,6040305,3410,20070250,RB,forced,0,1.0,0
6800739,6040332,3700,20050084,CB,forced,0,0.0,0
6800740,6040366,3700,20010001,QB,forced,0,1.0,0
6800741,6040377,3700,20010001,QB,forced,0,0.0,0
6800742,6040381,3410,20090029,WR,forced,0,0.0,0
6800743,6040396,3700,20030120,CB,forced,0,1.0,0
6800744,6040400,3410,20040001,QB,unforced,0,1.0,0
6800745,6040444,3430,20100112,RB,unforced,0,1.0,0
6800746,6040491,3430,20100139,FB,unforced,0,1.0,0
6800747,6040510,3430,20060025,WR,forced,0,0.0,0
6800748,6040524,3430,20060049,QB,forced,0,1.0,0
6800749,6040538,3700,20040181,TE,forced,0,1.0,0
6800750,6040626,3700,20070036,QB,unforced,0,0.0,0
6800751,6040666,3700,20060542,RB,forced,0,0.0,0
6800752,6040674,3700,20090053,RB,forced,0,1.0,0
6800753,6040682,3700,20070036,QB,forced,0,0.0,0
6800754,6040948,325,20080018,QB,forced,0,0.0,0
6800755,6040955,3900,19980060,QB,forced,0,0.0,1
6800756,6040979,325,20030023,RB,forced,0,1.0,0
6800757,6040987,3900,20020062,WR,unforced,0,0.0,0
6800758,6041089,3900,20040011,QB,forced,0,1.0,0
6800759,6041106,3900,20080023,RB,forced,0,1.0,0
6800760,6041137,325,20080055,RB,forced,0,1.0,0
6800761,6041163,325,20080018,QB,unforced,0,1.0,0
6800762,6041305,3900,20090169,RB,forced,0,0.0,0
6800763,6041408,3900,20040011,QB,unforced,0,1.0,0
6800764,6041437,750,20090111,RB,forced,0,1.0,0
6800765,6041498,3900,20040011,QB,unforced,0,1.0,0
6800766,6041634,3900,20100195,WR,unforced,0,0.0,0
6800767,6041701,1050,20050576,WR,forced,0,0.0,0
6800768,6041756,3900,20020062,WR,unforced,0,0.0,0
6800769,6041777,1050,20070235,WR,unforced,0,1.0,0
6800770,6041815,3900,20080023,RB,forced,0,0.0,0
6800771,6041823,3900,20040119,RB,forced,0,0.0,0
6800772,6041891,1540,20060441,RB,forced,0,1.0,0
6800773,6042262,3900,20040011,QB,forced,0,0.0,0
6800774,6042287,3900,20040011,QB,forced,0,0.0,0
6800775,6042367,3430,20090005,QB,forced,0,1.0,0
6800776,6042395,3900,20040011,QB,unforced,0,0.0,0
6800777,6042400,3900,20020062,WR,unforced,1,0.0,0
6800778,6042421,3430,20090005,QB,unforced,0,0.0,0
6800779,6042428,3900,20040011,QB,unforced,0,0.0,0
6800780,6042519,2520,20050025,QB,forced,0,0.0,0
6800781,6042521,2520,20090124,WR,forced,0,1.0,0
6800782,6042528,2520,20050025,QB,forced,0,0.0,0
6800783,6042603,3900,20080023,RB,forced,0,1.0,0
6800784,6042656,4400,20050130,RB,forced,0,1.0,0
6800785,6042724,3800,20100514,QB,forced,0,1.0,0
6800786,6042790,810,20080520,QB,unforced,0,0.0,0
6800787,6042807,810,20020207,RB,forced,0,0.0,0
6800788,6042858,810,20080520,QB,forced,0,1.0,0
6800789,6042896,810,20100181,QB,forced,0,0.0,0
6800790,6042901,4400,20080588,WR,unforced,0,0.0,0
6800791,6042980,4400,20050130,RB,forced,0,1.0,0
6800792,6043026,1200,20100126,LB,forced,0,0.0,0
6800793,6043068,4400,20100168,QB,forced,0,0.0,0
6800794,6043170,4400,20080596,FB,forced,0,0.0,0
6800795,6043260,4400,20100012,RB,forced,0,1.0,0
6800796,6043291,2250,20070079,WR,forced,0,1.0,0
6800797,6043333,2250,20060060,RB,forced,0,1.0,0
6800798,6043444,4400,20040564,WR,forced,0,0.0,0
6800799,6043491,4400,20040004,QB,forced,0,1.0,0
6800800,6043570,4400,20040061,TE,forced,0,1.0,0
6800801,6043581,4400,20100704,WR,unforced,0,1.0,0
6800802,6043595,4400,20040004,QB,unforced,0,1.0,0
